EntryName,Status,Week_1,Week_2,Planner,Contrarian,EV Hunter,Sprinter,Hoarder,Tourist,Picks_Used,Primary_Archetype,Archetype_Mix,Confidence
Boiler-Ben-2,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Boilerbits-1,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bold-try-6044-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
boldwright-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
boldwright-3,Eliminated,PIT,BAL,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
boldwright-4,Alive,DET,SF,80.7,12.5,96.9,93.8,23.4,23.4,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
boldwright-5,Eliminated,LV,LAC,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
bolsh-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
bombo484-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
BOMILLER-3,Alive,DET,SF,80.7,12.5,96.9,93.8,23.4,23.4,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
BOMILLER-4,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
BOMILLER-5,Eliminated,PHI,LAC,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
BOMILLER-6,Eliminated,CIN,TB,76.3,18.8,84.4,81.2,34.3,47.7,1,EV Hunter,EV Hunter (84) / Sprinter (81) / Planner (76),Low
BOMILLER-7,Alive,JAC,PHI,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
BOMILLER-8,Eliminated,CHI,LAC,64.6,31.2,68.8,71.9,48.3,61.7,1,Sprinter,Sprinter (72) / EV Hunter (69) / Planner (65) / Tourist (62),Low
BOMILLER-9,Alive,NYJ,PHI,61.6,28.1,50.0,46.9,43.2,66.4,1,Tourist,Tourist (66) / Planner (62),Low
BOMILLER-10,Eliminated,LV,TB,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
bondrb-1,Eliminated,PHI,TB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
Bone-Crushers-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bones-767-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bones-767-2,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bonesaww-1,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
bonesaww-2,Eliminated,LV,LAC,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
bonesaww-3,Alive,LV,CAR,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
bonesaww-4,Alive,PHI,SF,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
bonesaww-5,Eliminated,PIT,LAC,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bonnyb1200-2,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
bontavinny-1,Alive,PHI,GB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
boodabx-1,Eliminated,CHI,BAL,64.6,31.2,68.8,71.9,48.3,61.7,1,Sprinter,Sprinter (72) / EV Hunter (69) / Planner (65) / Tourist (62),Low
boodabx-2,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
boodabx-3,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
boogah11-2,Alive,LV,SF,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
books7-1,Eliminated,LV,TB,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
bookslayer-1,Eliminated,PIT,LAC,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bookslayer-2,Alive,PIT,CAR,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
boomercurt-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
boon-1mrY-1,Alive,JAC,LA,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
booneforce-1,Alive,JAC,KC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Boonies-5,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Boonies-6,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Boonies-8,Alive,JAC,SEA,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Boonies-11,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
BOPYRCHAL-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bored1201-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
borismack-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
borismack-2,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Born-to-Win-1,Eliminated,PIT,LAC,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
boshonek23-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
BOSOX-2001-1,Eliminated,PHI,TB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
BOSOX-2001-2,Eliminated,CIN,LAC,76.3,18.8,84.4,81.2,34.3,47.7,1,EV Hunter,EV Hunter (84) / Sprinter (81) / Planner (76),Low
Bossart37-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bossart37-2,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
BosslySmurf-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
bossmanbugs-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
bossmanbugs-2,Alive,PIT,PHI,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bossmanbugs-3,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
botchcity4-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
botchcity4-2,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
bothefix2025-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
bourbon_berg-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bourbon_berg-2,Eliminated,NYJ,TB,61.6,28.1,50.0,46.9,43.2,66.4,1,Tourist,Tourist (66) / Planner (62),Low
Bowen1107-100-1,Alive,LV,SF,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
Bowls-and-TD-s-1,Alive,LV,SF,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
Bowls-and-TD-s-2,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Boxer2356-1,Eliminated,DET,BAL,80.7,12.5,96.9,93.8,23.4,23.4,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
Boxer2356-2,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Boxer2356-4,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Boxer2356-5,Alive,LV,SF,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
Boxer2356-6,Eliminated,DET,TB,80.7,12.5,96.9,93.8,23.4,23.4,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
Boxer2356-7,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Boxer2356-8,Eliminated,DET,TB,80.7,12.5,96.9,93.8,23.4,23.4,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
BoxerMoms-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
boyz21-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
boyz21-2,Alive,LV,PHI,46.7,9.4,71.9,78.1,63.5,39.1,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
bozzfobare-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bpaget10-1,Alive,DET,PHI,80.7,12.5,96.9,93.8,23.4,23.4,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
bpfent-1,Alive,PHI,SF,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
bpfent-2,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
bpfent-3,Alive,CHI,SF,64.6,31.2,68.8,71.9,48.3,61.7,1,Sprinter,Sprinter (72) / EV Hunter (69) / Planner (65) / Tourist (62),Low
BPHacker-1,Eliminated,PIT,LAC,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
BPink-352-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-2,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-3,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-4,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-5,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-6,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-7,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-8,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-9,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-10,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-11,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-12,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-13,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-14,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-15,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-16,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-17,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-18,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-19,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-20,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-21,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-22,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-23,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-24,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-25,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-26,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-27,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-28,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-29,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-30,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-31,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-32,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-33,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-34,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-35,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-36,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-37,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-38,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-39,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-40,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-41,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-42,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-43,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-44,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-45,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-46,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-47,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-48,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-49,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-50,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-51,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-52,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-53,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-54,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-55,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-56,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-57,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-58,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-59,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-60,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-61,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-62,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-63,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-64,Eliminated,JAC,BAL,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-65,Eliminated,JAC,BAL,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-66,Eliminated,JAC,BAL,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-67,Eliminated,JAC,BAL,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-68,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-69,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-70,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-71,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-72,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-73,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-74,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-75,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-76,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-77,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-78,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-79,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-80,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-81,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-82,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-83,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-84,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-85,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-86,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-87,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-88,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-89,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-90,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-91,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-92,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-93,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-94,Alive,JAC,PHI,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-95,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Bpins-96,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-97,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-98,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-99,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-100,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-101,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-102,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-103,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-104,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-105,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-106,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-107,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-108,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-109,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-110,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-111,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-112,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-113,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-114,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-115,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-116,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-117,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-118,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-119,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-120,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-121,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-122,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Bpins-123,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
