User Name,Entry Number,Status,Week 1,Week 2
caveman6470,40,Alive,Steelers,Eagles
caveman6470,41,Alive,Steelers,Eagles
caveman6470,42,Alive,Steelers,Eagles
caveman6470,43,Alive,Steelers,Eagles
caveman6470,44,Alive,Steelers,Eagles
Caviar-Cowboy,1,Alive,Jaguars,49ers
cawlsniz,3,Alive,Lions,49ers
cboknows,1,Alive,Steelers,Eagles
cboknows,2,Alive,Steelers,Eagles
CBRASS,3,Alive,Steelers,49ers
cbrodsky,1,Alive,Steelers,Patriots
cc22-9g1o,1,Alive,Raiders,49ers
cc22-9g1o,5,Alive,Jaguars,49ers
cc22-9g1o,8,Alive,Jaguars,Chiefs
cc22-9g1o,9,Alive,Jaguars,Chiefs
cc22-9g1o,10,Alive,Steelers,49ers
cc22-9g1o,11,Alive,Steelers,49ers
cc22-9g1o,12,Alive,Steelers,49ers
cc22-9g1o,13,Alive,Steelers,49ers
cc22-9g1o,14,Alive,Raiders,49ers
cc22-9g1o,16,Alive,Eagles,Panthers
cc22-9g1o,17,Alive,Eagles,Panthers
cc22-9g1o,18,Alive,Bears,49ers
ccallam,1,Alive,Jaguars,Eagles
ccc105,4,Alive,Jaguars,Eagles
cchandler8998,1,Alive,Jaguars,49ers
cdavis3234,2,Alive,Steelers,49ers
cdelucie,4,Alive,Lions,Eagles
cdes321,3,Alive,Bears,49ers
Cdferrara20,2,Alive,Jaguars,49ers
CDOG33,1,Alive,Steelers,Panthers
cdosen,1,Alive,Raiders,49ers
ceasefire,2,Alive,Lions,49ers
ceasefire,4,Alive,Jets,Rams
ceaton151,1,Alive,Steelers,Packers
celebreg,1,Alive,Lions,49ers
celebreg,2,Alive,Lions,49ers
celebreg,8,Alive,Bengals,Eagles
celebreg,10,Alive,Raiders,Rams
celedonrl,1,Alive,Jaguars,Eagles
celedonrl,2,Alive,Raiders,Eagles
CELO_1018,2,Alive,Steelers,49ers
CE-MUERTE,1,Alive,Raiders,49ers
central10,1,Alive,Jaguars,49ers
Cerroni,1,Alive,Jaguars,49ers
cexjoose,1,Alive,Bengals,49ers
CFan14,1,Alive,Steelers,Eagles
CFan14,2,Alive,Steelers,Eagles
cferro09,2,Alive,Eagles,49ers
CFFROST88,2,Alive,Jaguars,Eagles
CFFROST88,3,Alive,Steelers,49ers
cgq8,4,Alive,Lions,Eagles
cgq8,5,Alive,Lions,49ers
cgq8,6,Alive,Steelers,Chiefs
cgq8,10,Alive,Eagles,49ers
Cha5ing12,1,Alive,Steelers,49ers
chadcandles,1,Alive,Jaguars,49ers
Chad-Hire,4,Alive,Jaguars,Eagles
Chad-Hire,5,Alive,Lions,Eagles
CHADSS1973,1,Alive,Jaguars,49ers
CHAIRMAN81,1,Alive,Raiders,49ers
chalkmuncher,7,Alive,Jaguars,49ers
chalkmuncher,10,Alive,Jaguars,49ers
chalkmuncher,11,Alive,Jaguars,49ers
chalkmuncher,13,Alive,Jaguars,49ers
chalkmuncher,15,Alive,Steelers,49ers
chalkmuncher,17,Alive,Steelers,49ers
chalkmuncher,18,Alive,Steelers,49ers
chalkmuncher,22,Alive,Raiders,49ers
chalkmuncher,26,Alive,Raiders,49ers
chalkmuncher,27,Alive,Raiders,Rams
chalkmuncher,51,Alive,Raiders,49ers
CHAMPAGNEPAPPAS,1,Alive,Lions,49ers
chanpion-975,2,Alive,Jaguars,Panthers
chardack21,1,Alive,Jaguars,49ers
ChargerWolves7661,2,Alive,Jaguars,49ers
CHARLES324,1,Alive,Jaguars,49ers
chasewain12,3,Alive,Jaguars,49ers
chasewain12,5,Alive,Lions,Packers
chaz-208orchaz,1,Alive,Steelers,49ers
chealsaver,1,Alive,Jaguars,Chiefs
cheappropbets,4,Alive,Steelers,49ers
Cheech-556,1,Alive,Steelers,Eagles
cheeed,1,Alive,Jaguars,49ers
cheeed,6,Alive,Jaguars,49ers
cheezywins,1,Alive,Lions,49ers
cheezywins,2,Alive,Jaguars,49ers
cheezywins,3,Alive,Steelers,Eagles
chef_ct,2,Alive,Steelers,49ers
Chefsnbets,1,Alive,Jaguars,Eagles
chestermolester,1,Alive,Steelers,49ers
CHI_Bear_Down,1,Alive,Raiders,Panthers
ChicagoExec,3,Alive,Steelers,Cowboys
CHICHI27,1,Alive,Eagles,49ers
chickbongo,2,Alive,Jaguars,Eagles
chickbongo,8,Alive,Jaguars,49ers
chickbongo,9,Alive,Lions,Eagles
chickendinner96,1,Alive,Lions,49ers
Chicken-Waffles,3,Alive,Steelers,Eagles
Chicken-Waffles,8,Alive,Jaguars,Eagles
Chicken-Waffles,9,Alive,Jaguars,49ers
Chicken-Waffles,10,Alive,Jaguars,Eagles
CHICKS-DIG-THE-GROUN,5,Alive,Jaguars,49ers
chiefkeitht,1,Alive,Jaguars,Panthers
Chieu-Yang,1,Alive,Jaguars,49ers
chijello,1,Alive,Steelers,49ers
chijello,4,Alive,Jaguars,49ers
ChillaousWillaous,1,Alive,Steelers,Panthers
chillywilly2890,1,Alive,Jaguars,49ers
chimera,1,Alive,Jaguars,49ers
chineezus,2,Alive,Jaguars,49ers
chipdevil,1,Alive,Jaguars,49ers
chishamcole,1,Alive,Raiders,49ers
Chitownjim626,1,Alive,Jaguars,49ers
Chomps,1,Alive,Jaguars,49ers
chomygod,1,Alive,Lions,49ers
chopper-NYnD,1,Alive,Steelers,49ers
Chozen-Bro,1,Alive,Jets,Packers
chrance519,1,Alive,Steelers,Eagles
chrisair,2,Alive,Steelers,Eagles
chrisair,5,Alive,Steelers,49ers
chrisair,6,Alive,Steelers,49ers
CHRISBUTE,2,Alive,Lions,Seahawks
CHRISBUTE,3,Alive,Jaguars,Eagles
CHRISBUTE,4,Alive,Raiders,49ers
ChrisGeeeeee,5,Alive,Steelers,Eagles
ChrisGeeeeee,6,Alive,Raiders,Eagles
Chris-Grutsch,2,Alive,Raiders,49ers
chrislupo,1,Alive,Jaguars,49ers
ChrisShaad,1,Alive,Jaguars,49ers
Chrissy-394,1,Alive,Jaguars,49ers
ChristianGoodman,2,Alive,Jaguars,49ers
CHRISVON1234,1,Alive,Lions,49ers
Chris-Wonais,1,Alive,Eagles,49ers
chubbs260,1,Alive,Jaguars,49ers
chubbs260,2,Alive,Jaguars,49ers
Chuck-778,2,Alive,Lions,49ers
Chuck-OBriant,2,Alive,Bengals,49ers
chuckt33,3,Alive,Lions,49ers
chunkypapi,5,Alive,Jaguars,49ers
C_Hus,2,Alive,Lions,49ers
C_Hus,3,Alive,Jaguars,49ers
cincybeerkat,1,Alive,Jaguars,Chiefs
cintolo,1,Alive,Steelers,Panthers
Cjcorrigal,1,Alive,Lions,Eagles
CJKHOPPER,1,Alive,Jaguars,Eagles
CJKHOPPER,5,Alive,Lions,Eagles
cjlemoin,1,Alive,Raiders,Patriots
cjlemoin,2,Alive,Steelers,49ers
CJLONG06,2,Alive,Steelers,Packers
CK-513,1,Alive,Raiders,49ers
CKBADMOFOCPA,1,Alive,Jaguars,Eagles
ckhoosier1,3,Alive,Steelers,49ers
ckhoosier1,4,Alive,Jaguars,Eagles
cl1192,1,Alive,Lions,49ers
clarkjasonpaul,1,Alive,Jaguars,49ers
clawplach,2,Alive,Lions,49ers
clean-cap-7160,1,Alive,Lions,Eagles
clean-set-4031,1,Alive,Jaguars,49ers
clean-tide-4136,1,Alive,Lions,49ers
clean-yoga-8676,1,Alive,Jaguars,49ers
CLEE99,1,Alive,Lions,Chiefs
cle-golf,1,Alive,Steelers,49ers
clew3,1,Alive,Jets,49ers
cliffbooth,1,Alive,Jaguars,Eagles
clintdoughty,2,Alive,Steelers,49ers
cliver,4,Alive,Steelers,49ers
cliver,5,Alive,Jaguars,49ers
cliver,6,Alive,Steelers,49ers
cliver,7,Alive,Jaguars,49ers
clochte,2,Alive,Steelers,49ers
clochte,3,Alive,Lions,Eagles
clochte,6,Alive,Jaguars,49ers
clockworksports,2,Alive,Raiders,Panthers
clownbaby2016,1,Alive,Jaguars,49ers
clownbaby2016,2,Alive,Steelers,Eagles
CMACCONOMY,1,Alive,Jaguars,49ers
CMacUF,3,Alive,Jaguars,49ers
cmad1122,2,Alive,Steelers,49ers
cmad1122,4,Alive,Raiders,Eagles
cmics10,1,Alive,Jaguars,49ers
cmics10,2,Alive,Lions,Eagles
cmics10,6,Alive,Steelers,Cowboys
cmillskillz,1,Alive,Jaguars,Packers
cml14,2,Alive,Jaguars,49ers
cmpunk019,2,Alive,Jaguars,49ers
CMR586,1,Alive,Jaguars,49ers
CNOLTNER,4,Alive,Jaguars,49ers
CNOLTNER,5,Alive,Jaguars,49ers
CNOONAN14,1,Alive,Jaguars,49ers
cnotes100,1,Alive,Jaguars,49ers
cnotes100,2,Alive,Jaguars,49ers
cnotes100,4,Alive,Steelers,Eagles
coach1129,1,Alive,Raiders,49ers
coach1129,6,Alive,Steelers,49ers
coach1129,10,Alive,Jaguars,Eagles
Coach71,1,Alive,Raiders,Patriots
Coach71,5,Alive,Bengals,Packers
Coach71,6,Alive,Lions,49ers
Coachboots12,1,Alive,Steelers,49ers
CoachPwvu,1,Alive,Jaguars,49ers
coarse-peak-4168,3,Alive,Steelers,49ers
COBRA84,1,Alive,Jaguars,49ers
COBRA84,3,Alive,Raiders,Eagles
COBRA84,6,Alive,Raiders,Eagles
COBRA84,9,Alive,Jaguars,49ers
cobrakai,2,Alive,Lions,49ers
cobrakai,4,Alive,Jaguars,Chiefs
codeman1312,1,Alive,Jaguars,Eagles
cogans3,1,Alive,Bengals,49ers
cogans3,3,Alive,Lions,Patriots
coggsroy,1,Alive,Raiders,49ers
Colben,3,Alive,Eagles,Panthers
Colben,4,Alive,Jaguars,Eagles
COLEMADAMS,1,Alive,Steelers,Panthers
COLEMADAMS,2,Alive,Jets,49ers
colinc15,1,Alive,Steelers,Panthers
Colin-Chapman,3,Alive,Jaguars,Eagles
Colin-Chapman,4,Alive,Jaguars,49ers
Colin-Chapman,8,Alive,Steelers,49ers
colinrvt,3,Alive,Raiders,Cowboys
colinrvt,7,Alive,Lions,49ers
colinrvt,8,Alive,Bears,Eagles
collin_deshots,1,Alive,Jaguars,49ers
colmanos,1,Alive,Raiders,Eagles
coltonheisey,4,Alive,Jaguars,49ers
coltonheisey,5,Alive,Jaguars,Eagles
comebackzinc,2,Alive,Jaguars,49ers
comebackzinc,4,Alive,Raiders,49ers
comegetsomesurvive,1,Alive,Jaguars,49ers
comegetsomesurvive,3,Alive,Jaguars,Eagles
CommishTony,1,Alive,Jaguars,49ers
connerr25,1,Alive,Jaguars,49ers
ConOs,45,Alive,Steelers,49ers
ConOs,46,Alive,Steelers,49ers
ConOs,47,Alive,Steelers,49ers
ConOs,48,Alive,Steelers,49ers
ConOs,49,Alive,Steelers,49ers
ConOs,50,Alive,Steelers,49ers
ConOs,51,Alive,Steelers,49ers
ConOs,52,Alive,Steelers,49ers
ConOs,53,Alive,Steelers,49ers
ConOs,54,Alive,Steelers,49ers
ConOs,55,Alive,Steelers,49ers
ConOs,56,Alive,Steelers,49ers
ConOs,57,Alive,Steelers,49ers
ConOs,58,Alive,Steelers,49ers
ConOs,59,Alive,Steelers,49ers
ConOs,60,Alive,Steelers,49ers
ConOs,61,Alive,Steelers,49ers
ConOs,62,Alive,Steelers,49ers
ConOs,78,Alive,Steelers,49ers
ConOs,98,Alive,Steelers,49ers
ConOs,99,Alive,Steelers,49ers
ConOs,100,Alive,Steelers,49ers
ConOs,101,Alive,Steelers,49ers
ConOs,109,Alive,Steelers,49ers
ConOs,110,Alive,Steelers,49ers
ConOs,111,Alive,Steelers,49ers
ConOs,112,Alive,Steelers,49ers
ConOs,113,Alive,Steelers,49ers
ConOs,114,Alive,Steelers,49ers
ConOs,115,Alive,Steelers,49ers
ConOs,116,Alive,Steelers,49ers
ConOs,117,Alive,Steelers,49ers
ConOs,128,Alive,Steelers,49ers
ConOs,131,Alive,Steelers,49ers
ConOs,132,Alive,Steelers,49ers
ConOs,133,Alive,Steelers,49ers
ConOs,134,Alive,Steelers,49ers
ConOs,135,Alive,Steelers,49ers
ConOs,136,Alive,Steelers,49ers
ConOs,137,Alive,Steelers,49ers
ConOs,138,Alive,Steelers,49ers
ConOs,139,Alive,Steelers,49ers
ConOs,140,Alive,Steelers,49ers
ConOs,141,Alive,Steelers,49ers
ConOs,142,Alive,Steelers,49ers
ConOs,143,Alive,Steelers,49ers
ConOs,144,Alive,Steelers,49ers
ConOs,145,Alive,Steelers,49ers
ConOs,146,Alive,Steelers,49ers
ConOs,147,Alive,Steelers,49ers
ConOs,148,Alive,Steelers,49ers
ConOs,149,Alive,Steelers,49ers
ConOs,150,Alive,Steelers,49ers
coolhandsun,2,Alive,Jaguars,49ers
Coop-bz,1,Alive,Steelers,49ers
cooper_gast,1,Alive,Raiders,Panthers
corabellsson,2,Alive,Jaguars,49ers
coral-coin-6033,1,Alive,Raiders,Eagles
corey-eichinger,1,Alive,Lions,49ers
corey-eichinger,4,Alive,Jaguars,49ers
coreyfein10,1,Alive,Jaguars,49ers
coreyfein10,4,Alive,Steelers,Eagles
coreyfein10,6,Alive,Steelers,Chiefs
CORY-MOCZYGEMBA,2,Alive,Eagles,49ers
Cosmo7,2,Alive,Raiders,49ers
Cosmo7,3,Alive,Jets,Seahawks
Cosmo7,4,Alive,Jaguars,49ers
Cosmo7,5,Alive,Steelers,49ers
Coss-103,3,Alive,Eagles,49ers
Couchy,1,Alive,Raiders,49ers
cousindal,9,Alive,Steelers,49ers
cousindal,10,Alive,Steelers,49ers
cousin_omar,3,Alive,Jaguars,Panthers
cousin_omar,5,Alive,Jaguars,Eagles
CoveBoys,2,Alive,Raiders,Eagles
cowboy_mafia,1,Alive,Steelers,49ers
cowboy_mafia,2,Alive,Steelers,49ers
CowboyMavs1991,1,Alive,Steelers,49ers
COWDOGS-811,1,Alive,Jaguars,49ers
CP-322,1,Alive,Steelers,Rams
cp8191,4,Alive,Raiders,Eagles
cp8191,5,Alive,Steelers,Eagles
Cpark14,2,Alive,Vikings,Eagles
cporetti,1,Alive,Steelers,Chiefs
Craig-Brockie,2,Alive,Jaguars,49ers
craigbum,1,Alive,Jaguars,49ers
Craigie,4,Alive,Jaguars,Panthers
Craigy,2,Alive,Vikings,Panthers
Crazy_Carl,1,Alive,Jaguars,Eagles
Crazy-Streak,1,Alive,Steelers,Saints
crcounts,3,Alive,Jaguars,Patriots
crcounts,11,Alive,Eagles,Patriots
cream-lure-2633,1,Alive,Jaguars,Eagles
cream-weep-5093,1,Alive,Jaguars,Eagles
cream-weep-5093,2,Alive,Jets,Eagles
createyourereality,2,Alive,Jaguars,49ers
creegertheviking,1,Alive,Jaguars,49ers
creepybubbles,1,Alive,Jaguars,Eagles
Crew11,2,Alive,Lions,49ers
cristalblanco,126,Alive,Jaguars,49ers
cristalblanco,127,Alive,Jaguars,49ers
cristalblanco,128,Alive,Jaguars,49ers
cristalblanco,129,Alive,Jaguars,49ers
cristalblanco,130,Alive,Jaguars,49ers
cristalblanco,131,Alive,Jaguars,Eagles
cristalblanco,132,Alive,Jaguars,Eagles
cristalblanco,133,Alive,Jaguars,Eagles
cristalblanco,134,Alive,Jaguars,Eagles
cristalblanco,135,Alive,Jaguars,Eagles
cristalblanco,136,Alive,Jaguars,Eagles
cristalblanco,137,Alive,Jaguars,Eagles
cristalblanco,138,Alive,Jaguars,Eagles
cristalblanco,139,Alive,Jaguars,Eagles
cristalblanco,140,Alive,Jaguars,Eagles
cristalblanco,141,Alive,Jaguars,Cowboys
cristalblanco,142,Alive,Jaguars,Cowboys
cristalblanco,143,Alive,Jaguars,Cowboys
cristalblanco,144,Alive,Jaguars,Cowboys
cristalblanco,145,Alive,Jaguars,Cowboys
cristalblanco,146,Alive,Jaguars,Cowboys
cristalblanco,147,Alive,Jaguars,Cowboys
cristalblanco,148,Alive,Jaguars,Cowboys
cristalblanco,149,Alive,Jaguars,Cowboys
cristalblanco,150,Alive,Jaguars,Cowboys
crowe-bar,1,Alive,Jaguars,49ers
crowe-bar,2,Alive,Steelers,49ers
crt253,11,Alive,Jaguars,49ers
crt253,12,Alive,Jaguars,Eagles
crt253,14,Alive,Jaguars,49ers
crt253,15,Alive,Jaguars,49ers
crt253,17,Alive,Steelers,49ers
crt253,18,Alive,Steelers,49ers
crt253,19,Alive,Steelers,49ers
crusader921,1,Alive,Eagles,Panthers
crusader921,2,Alive,Lions,Cowboys
crusader921,4,Alive,Steelers,Eagles
cspach,1,Alive,Raiders,Panthers
CSRDMDR,1,Alive,Steelers,49ers
csuram88,2,Alive,Bengals,49ers
csuram88,3,Alive,Jaguars,49ers
csuram88,6,Alive,Jaguars,49ers
csuram88,7,Alive,Raiders,49ers
csuram88,10,Alive,Vikings,49ers
csuram88,12,Alive,Lions,49ers
csuram88,14,Alive,Eagles,49ers
csuram88,15,Alive,Raiders,49ers
csuram88,17,Alive,Jaguars,49ers
csuram88,19,Alive,Jaguars,49ers
csuram88,22,Alive,Jaguars,49ers
csuram88,23,Alive,Raiders,49ers
csuram88,26,Alive,Jaguars,49ers
csuram88,27,Alive,Jaguars,49ers
csuram88,28,Alive,Lions,49ers
csuram88,29,Alive,Raiders,49ers
csuram88,30,Alive,Steelers,49ers
csuram88,31,Alive,Jaguars,49ers
csuram88,37,Alive,Bengals,49ers
csuram88,40,Alive,Lions,49ers
csuram88,41,Alive,Bengals,49ers
csuram88,42,Alive,Steelers,49ers
csuram88,43,Alive,Jaguars,49ers
csuram88,48,Alive,Jaguars,49ers
csuram88,51,Alive,Lions,49ers
csuram88,52,Alive,Jaguars,49ers
csuram88,53,Alive,Jaguars,49ers
csuram88,54,Alive,Raiders,49ers
csuram88,55,Alive,Raiders,49ers
csuram88,57,Alive,Steelers,49ers
csuram88,59,Alive,Steelers,49ers
csuram88,60,Alive,Raiders,49ers
csuram88,61,Alive,Steelers,49ers
csuram88,62,Alive,Bengals,49ers
csuram88,63,Alive,Raiders,49ers
csuram88,67,Alive,Jaguars,49ers
csuram88,68,Alive,Vikings,49ers
csuram88,74,Alive,Raiders,49ers
csuram88,75,Alive,Jets,49ers
csuram88,79,Alive,Eagles,49ers
csuram88,80,Alive,Eagles,49ers
csuram88,85,Alive,Eagles,49ers
csuram88,87,Alive,Jaguars,49ers
csuram88,88,Alive,Bengals,49ers
csuram88,90,Alive,Raiders,49ers
csuram88,91,Alive,Chiefs,49ers
csuram88,92,Alive,Jaguars,49ers
csuram88,95,Alive,Jaguars,49ers
csuram88,96,Alive,Ravens,49ers
csuram88,97,Alive,Raiders,49ers
csuram88,99,Alive,Lions,49ers
csuram88,100,Alive,Lions,49ers
csuram88,103,Alive,Lions,49ers
csuram88,105,Alive,Bengals,49ers
csuram88,106,Alive,Eagles,49ers
csuram88,107,Alive,Bengals,49ers
csuram88,111,Alive,Jaguars,49ers
csuram88,113,Alive,Eagles,49ers
csuram88,116,Alive,Lions,49ers
csuram88,117,Alive,Jaguars,49ers
csuram88,119,Alive,Jaguars,49ers
csuram88,120,Alive,Raiders,49ers
csuram88,121,Alive,Raiders,49ers
csuram88,123,Alive,Bengals,49ers
csuram88,124,Alive,Raiders,49ers
csuram88,125,Alive,Raiders,49ers
csuram88,127,Alive,Bears,49ers
csuram88,130,Alive,Jaguars,49ers
csuram88,131,Alive,Lions,49ers
csuram88,135,Alive,Bengals,49ers
csuram88,137,Alive,Bears,49ers
csuram88,138,Alive,Jaguars,49ers
csuram88,139,Alive,Jaguars,49ers
csuram88,140,Alive,Bengals,49ers
csuram88,141,Alive,Lions,49ers
csuram88,142,Alive,Jaguars,49ers
csuram88,144,Alive,Jaguars,49ers
csuram88,145,Alive,Bengals,49ers
csuram88,147,Alive,Vikings,49ers
Cswope21,1,Alive,Jaguars,49ers
ctbrown024,1,Alive,Steelers,Patriots
ctespn,1,Alive,Steelers,Patriots
ctespn,2,Alive,Jaguars,Patriots
ctravasc,2,Alive,Lions,49ers
ctrlctrlctrl,1,Alive,Steelers,Eagles
ctrlctrlctrl,2,Alive,Steelers,Eagles
ctrlctrlctrl,3,Alive,Steelers,Eagles
ctrlctrlctrl,4,Alive,Steelers,Eagles
ctrlctrlctrl,5,Alive,Steelers,49ers
ctrlctrlctrl,8,Alive,Jaguars,Eagles
ctrlctrlctrl,9,Alive,Jaguars,Eagles
ctrlctrlctrl,10,Alive,Jaguars,49ers
ctrlctrlctrl,11,Alive,Jaguars,49ers
ctrlctrlctrl,12,Alive,Jaguars,49ers
ctrlctrlctrl,17,Alive,Lions,49ers
ctrlctrlctrl,20,Alive,Eagles,49ers
CTWpicks,2,Alive,Jaguars,Eagles
cubansandwich,1,Alive,Jaguars,49ers
cubbies,2,Alive,Jaguars,49ers
cubbies,4,Alive,Steelers,49ers
Cubbypool,1,Alive,Lions,Eagles
Cubn8,1,Alive,Steelers,Panthers
Cubn8,4,Alive,Steelers,49ers
Cubswin25,1,Alive,Steelers,49ers
cuckboys,2,Alive,Lions,Seahawks
Cujo93,1,Alive,Steelers,Patriots
cuki,2,Alive,Raiders,49ers
cuki,3,Alive,Steelers,Eagles
cuki,6,Alive,Steelers,Eagles
cully90,2,Alive,Jaguars,Eagles
cumdogmillionaire,2,Alive,Steelers,49ers
cumdogmillionaire,7,Alive,Steelers,49ers
cumdogmillionaire,8,Alive,Raiders,Panthers
cumdogmillionaire,10,Alive,Steelers,Cowboys
cumdogmillionaire,15,Alive,Steelers,49ers
cumdogmillionaire,17,Alive,Jaguars,Eagles
cumdogmillionaire,19,Alive,Jaguars,49ers
cumdogmillionaire,32,Alive,Steelers,49ers
cumdogmillionaire,45,Alive,Steelers,Panthers
cumdogmillionaire,48,Alive,Steelers,Eagles
cumdogmillionaire,49,Alive,Jaguars,49ers
cumdogmillionaire,50,Alive,Raiders,Patriots
cumdogmillionaire,51,Alive,Steelers,49ers
cumdogmillionaire,55,Alive,Steelers,49ers
cumdogmillionaire,57,Alive,Jaguars,Chiefs
cumdogmillionaire,59,Alive,Jaguars,49ers
cumdogmillionaire,62,Alive,Steelers,Rams
cumdogmillionaire,64,Alive,Jaguars,49ers
cumdogmillionaire,65,Alive,Jaguars,Eagles
cumdogmillionaire,74,Alive,Steelers,49ers
cumdogmillionaire,80,Alive,Steelers,49ers
cumdogmillionaire,83,Alive,Jaguars,Eagles
cumdogmillionaire,88,Alive,Jaguars,49ers
cumdogmillionaire,91,Alive,Steelers,49ers
cumdogmillionaire,94,Alive,Steelers,49ers
cumdogmillionaire,97,Alive,Steelers,49ers
cumdogmillionaire,100,Alive,Steelers,49ers
cumdogmillionaire,102,Alive,Steelers,49ers
cumdogmillionaire,103,Alive,Jaguars,Panthers
cumdogmillionaire,104,Alive,Jaguars,Panthers
cumdogmillionaire,108,Alive,Steelers,49ers
cumdogmillionaire,112,Alive,Jaguars,49ers
cumdogmillionaire,118,Alive,Jaguars,Rams
cumdogmillionaire,126,Alive,Steelers,49ers
cumdogmillionaire,127,Alive,Jaguars,Panthers
cumdogmillionaire,131,Alive,Jaguars,49ers
cumdogmillionaire,138,Alive,Steelers,49ers
cumdogmillionaire,141,Alive,Steelers,49ers
cumdogmillionaire,142,Alive,Steelers,Panthers
cumdogmillionaire,148,Alive,Jaguars,Eagles
cunninja4,1,Alive,Steelers,49ers
Cwags-944,3,Alive,Jaguars,Eagles
Cwags-944,7,Alive,Steelers,Eagles
Cwhitey5,1,Alive,Steelers,Eagles
c-ya,2,Alive,Steelers,Eagles
c-ya,5,Alive,Lions,49ers
cyan-wave-9273,1,Alive,Raiders,Cowboys
CYCY,1,Alive,Jaguars,49ers
cyoung912,2,Alive,Lions,49ers
czaz,2,Alive,Jaguars,49ers
dabears985,2,Alive,Raiders,49ers
daddio_,1,Alive,Jaguars,49ers
daddyrayle69,3,Alive,Steelers,49ers
dahladino,1,Alive,Steelers,49ers
dahladino,2,Alive,Steelers,49ers
dahladino,3,Alive,Steelers,49ers
dahladino,4,Alive,Steelers,49ers
dahladino,5,Alive,Steelers,49ers
dahladino,6,Alive,Steelers,49ers
dahladino,7,Alive,Steelers,49ers
dahladino,8,Alive,Steelers,49ers
dahladino,9,Alive,Steelers,49ers
dahladino,10,Alive,Steelers,49ers
dahladino,11,Alive,Steelers,49ers
dahladino,12,Alive,Steelers,49ers
dahladino,13,Alive,Steelers,49ers
dahladino,14,Alive,Steelers,49ers
dahladino,15,Alive,Steelers,49ers
dahladino,16,Alive,Steelers,49ers
dahladino,17,Alive,Steelers,49ers
dahladino,18,Alive,Steelers,49ers
dahladino,19,Alive,Steelers,49ers
dahladino,20,Alive,Steelers,49ers
dahladino,21,Alive,Steelers,49ers
dahladino,22,Alive,Steelers,49ers
dahladino,23,Alive,Steelers,49ers
dahladino,24,Alive,Steelers,49ers
dahladino,25,Alive,Steelers,49ers
dahladino,26,Alive,Steelers,49ers
dahladino,27,Alive,Steelers,49ers
dahladino,28,Alive,Steelers,49ers
dahladino,29,Alive,Steelers,49ers
dahladino,30,Alive,Steelers,49ers
dahladino,31,Alive,Steelers,49ers
dahladino,32,Alive,Steelers,49ers
dahladino,33,Alive,Steelers,49ers
dahladino,34,Alive,Steelers,49ers
dahladino,35,Alive,Steelers,49ers
dahladino,36,Alive,Steelers,49ers
dahladino,70,Alive,Steelers,Eagles
dahladino,71,Alive,Steelers,Eagles
dahladino,72,Alive,Steelers,Eagles
dahladino,121,Alive,Jaguars,49ers
dahladino,122,Alive,Jaguars,49ers
dahladino,123,Alive,Jaguars,49ers
dahladino,124,Alive,Jaguars,49ers
dahladino,125,Alive,Jaguars,49ers
dahladino,126,Alive,Jaguars,49ers
dahladino,127,Alive,Jaguars,49ers
dahladino,128,Alive,Jaguars,49ers
dahladino,129,Alive,Jaguars,49ers
dahladino,130,Alive,Jaguars,49ers
dahladino,131,Alive,Jaguars,49ers
dahladino,132,Alive,Jaguars,49ers
dahladino,133,Alive,Jaguars,49ers
dahladino,134,Alive,Jaguars,49ers
dahladino,135,Alive,Jaguars,49ers
dahladino,136,Alive,Jaguars,49ers
dahladino,137,Alive,Jaguars,49ers
dahladino,138,Alive,Jaguars,49ers
dahladino,139,Alive,Jaguars,49ers
dahladino,140,Alive,Jaguars,49ers
DailyCrusher66,1,Alive,Steelers,49ers
Dak0824,1,Alive,Jaguars,49ers
dakstreetboiz,2,Alive,Bengals,49ers
Dale13,1,Alive,Jaguars,Cowboys
Dale13,2,Alive,Raiders,Seahawks
Dalke,1,Alive,Jaguars,49ers
DallastheG,1,Alive,Bears,Packers
dalphin,1,Alive,Bengals,Rams
DALTONDW13,1,Alive,Raiders,Panthers
dam3tym3,2,Alive,Eagles,49ers
dam3tym3,4,Alive,Steelers,Panthers
dam3tym3,6,Alive,Jaguars,Eagles
dam3tym3,7,Alive,Steelers,Eagles
dam3tym3,12,Alive,Steelers,Cowboys
dam3tym3,14,Alive,Steelers,Cowboys
dam3tym3,16,Alive,Steelers,49ers
dam3tym3,17,Alive,Jaguars,Eagles
dam3tym3,18,Alive,Steelers,Eagles
dam3tym3,19,Alive,Steelers,49ers
dam3tym3,22,Alive,Jaguars,Eagles
dam3tym3,26,Alive,Lions,Eagles
dam3tym3,27,Alive,Raiders,Eagles
dam3tym3,30,Alive,Jaguars,49ers
dam3tym3,31,Alive,Jaguars,49ers
dam3tym3,33,Alive,Jaguars,Eagles
dam3tym3,34,Alive,Eagles,49ers
dam3tym3,35,Alive,Lions,49ers
dam3tym3,36,Alive,Jaguars,49ers
dam3tym3,38,Alive,Steelers,Eagles
dam3tym3,45,Alive,Raiders,49ers
dam3tym3,51,Alive,Jaguars,49ers
dam3tym3,52,Alive,Jaguars,49ers
dam3tym3,58,Alive,Jaguars,Eagles
dam3tym3,60,Alive,Jaguars,49ers
dam3tym3,63,Alive,Jaguars,49ers
dam3tym3,67,Alive,Lions,Eagles
dam3tym3,68,Alive,Jaguars,49ers
dam3tym3,69,Alive,Eagles,Chiefs
