EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
0.23,13.0%,0.0%,SEA,SF,0.5,2023,Week 14
1.32,83.5%,8.0%,SF,ARI,4.0,2023,Week 15
1.23,79.3%,9.7%,KC,NE,2.5,2023,Week 15
1.20,75.1%,2.3%,MIA,NYJ,0.5,2023,Week 15
1.09,69.7%,5.0%,NO,NYG,0.5,2023,Week 15
1.09,67.5%,0.8%,DET,DEN,1.5,2023,Week 15
1.05,66.6%,3.8%,PHI,SEA,5.0,2023,Week 15
1.04,64.5%,0.8%,BAL,JAX,1.5,2023,Week 15
1.00,63.6%,4.5%,GB,TB,1.5,2023,Week 15
0.95,60.1%,3.3%,TEN,HOU,0.0,2023,Week 15
0.95,72.7%,34.4%,LAR,WAS,1.5,2023,Week 15
0.94,58.2%,1.5%,LV,LAC,0.5,2023,Week 15
0.92,59.8%,6.7%,CIN,MIN,1.0,2023,Week 15
0.90,56.9%,2.5%,CLE,CHI,1.0,2023,Week 15
0.90,55.6%,0.1%,BUF,DAL,3.0,2023,Week 15
0.86,53.2%,0.7%,IND,PIT,0.5,2023,Week 15
0.83,57.1%,12.6%,ATL,CAR,0.0,2023,Week 15
0.79,42.9%,0.2%,CAR,ATL,0.0,2023,Week 15
0.76,46.8%,0.2%,PIT,IND,0.0,2023,Week 15
0.72,44.4%,0.1%,DAL,BUF,1.5,2023,Week 15
0.72,43.1%,0.2%,CHI,CLE,1.0,2023,Week 15
0.70,40.2%,0.3%,MIN,CIN,0.5,2023,Week 15
0.68,41.8%,0.8%,LAC,LV,0.0,2023,Week 15
0.67,27.3%,0.1%,WAS,LAR,0.0,2023,Week 15
0.67,39.9%,0.6%,HOU,TEN,0.5,2023,Week 15
0.62,36.4%,0.3%,TB,GB,0.0,2023,Week 15
0.58,35.5%,0.2%,JAX,BAL,1.5,2023,Week 15
0.57,33.4%,0.0%,SEA,PHI,1.0,2023,Week 15
0.53,32.5%,0.1%,DEN,DET,1.0,2023,Week 15
0.52,30.3%,0.0%,NYG,NO,0.0,2023,Week 15
0.42,24.9%,0.1%,NYJ,MIA,0.5,2023,Week 15
0.39,20.7%,0.2%,NE,KC,0.5,2023,Week 15
0.30,16.5%,0.1%,ARI,SF,0.0,2023,Week 15
1.19,82.8%,3.5%,KC,LV,2.5,2023,Week 16
1.18,84.4%,12.1%,BUF,LAC,2.5,2023,Week 16
1.10,84.9%,30.8%,PHI,NYG,5.0,2023,Week 16
1.03,70.6%,0.2%,SF,BAL,4.5,2023,Week 16
0.96,67.2%,3.3%,CHI,ARI,0.5,2023,Week 16
0.94,65.2%,1.8%,LAR,NO,1.5,2023,Week 16
0.93,74.3%,28.4%,DEN,NE,1.0,2023,Week 16
0.86,64.0%,12.6%,GB,CAR,1.0,2023,Week 16
0.85,58.6%,0.6%,SEA,TEN,2.0,2023,Week 16
0.85,58.4%,0.8%,ATL,IND,0.0,2023,Week 16
0.84,58.2%,0.7%,NYJ,WAS,0.0,2023,Week 16
0.84,57.5%,0.4%,CLE,HOU,1.5,2023,Week 16
0.82,56.9%,1.0%,CIN,PIT,0.5,2023,Week 16
0.81,55.9%,0.3%,DET,MIN,1.5,2023,Week 16
0.79,54.5%,0.0%,MIA,DAL,0.5,2023,Week 16
0.78,53.9%,0.3%,JAX,TB,1.5,2023,Week 16
0.67,46.1%,0.2%,TB,JAX,1.5,2023,Week 16
0.66,45.5%,0.1%,DAL,MIA,3.5,2023,Week 16
0.64,44.1%,0.2%,MIN,DET,0.5,2023,Week 16
0.63,43.1%,0.2%,PIT,CIN,0.0,2023,Week 16
0.62,42.5%,0.3%,HOU,CLE,1.0,2023,Week 16
0.61,41.8%,0.1%,WAS,NYJ,0.0,2023,Week 16
0.61,41.6%,0.5%,IND,ATL,1.5,2023,Week 16
0.61,41.4%,0.2%,TEN,SEA,0.0,2023,Week 16
0.60,36.0%,0.1%,CAR,GB,0.0,2023,Week 16
0.53,25.7%,0.4%,NE,DEN,0.5,2023,Week 16
0.52,34.8%,0.1%,NO,LAR,0.5,2023,Week 16
0.50,32.8%,0.3%,ARI,CHI,0.0,2023,Week 16
0.43,29.4%,0.1%,BAL,SF,2.5,2023,Week 16
0.35,15.1%,0.1%,NYG,PHI,0.0,2023,Week 16
0.28,15.6%,0.0%,LAC,BUF,0.0,2023,Week 16
0.26,17.2%,0.1%,LV,KC,0.5,2023,Week 16
1.27,87.8%,9.5%,BUF,NE,1.5,2023,Week 17
1.27,86.9%,4.5%,SF,WAS,1.5,2023,Week 17
1.19,84.2%,15.6%,PHI,ARI,2.5,2023,Week 17
1.10,74.3%,0.9%,KC,CIN,0.0,2023,Week 17
1.02,73.5%,13.2%,CLE,NYJ,0.0,2023,Week 17
1.01,70.7%,6.5%,LAR,NYG,0.0,2023,Week 17
0.98,66.0%,0.3%,DAL,DET,5.0,2023,Week 17
0.97,65.7%,1.0%,SEA,PIT,1.0,2023,Week 17
0.92,67.0%,13.8%,HOU,TEN,0.5,2023,Week 17
0.91,62.3%,2.6%,IND,LV,0.0,2023,Week 17
0.90,63.3%,6.2%,DEN,LAC,0.0,2023,Week 17
0.89,60.6%,0.9%,BAL,MIA,0.0,2023,Week 17
0.88,64.3%,13.3%,JAX,CAR,2.5,2023,Week 17
0.83,57.2%,2.6%,TB,NO,3.0,2023,Week 17
0.83,56.9%,2.9%,CHI,ATL,0.0,2023,Week 17
0.76,50.8%,0.3%,GB,MIN,1.5,2023,Week 17
0.72,49.2%,2.1%,MIN,GB,0.0,2023,Week 17
0.65,43.1%,0.4%,ATL,CHI,0.0,2023,Week 17
0.65,42.8%,0.2%,NO,TB,1.5,2023,Week 17
0.60,35.7%,0.1%,CAR,JAX,0.0,2023,Week 17
0.59,39.4%,0.1%,MIA,BAL,0.0,2023,Week 17
0.57,36.7%,0.4%,LAC,DEN,1.5,2023,Week 17
0.57,37.7%,1.0%,LV,IND,1.0,2023,Week 17
0.56,33.0%,0.4%,TEN,HOU,0.0,2023,Week 17
0.51,34.3%,0.3%,PIT,SEA,2.0,2023,Week 17
0.50,34.0%,0.0%,DET,DAL,1.5,2023,Week 17
0.46,29.3%,0.4%,NYG,LAR,0.0,2023,Week 17
0.46,26.5%,0.3%,NYJ,CLE,0.0,2023,Week 17
0.38,25.7%,0.1%,CIN,KC,2.5,2023,Week 17
0.29,15.8%,0.1%,ARI,PHI,0.0,2023,Week 17
0.21,13.1%,0.1%,WAS,SF,0.0,2023,Week 17
0.21,12.2%,0.1%,NE,BUF,1.0,2023,Week 17
1.42,84.9%,7.5%,DAL,WAS,0.0,2023,Week 18
1.20,75.1%,13.4%,CIN,CLE,0.0,2023,Week 18
1.17,69.1%,0.8%,SF,LAR,0.0,2023,Week 18
1.12,66.5%,2.3%,PHI,NYG,0.0,2023,Week 18
1.09,64.4%,2.0%,DET,MIN,0.0,2023,Week 18
1.06,62.1%,0.5%,LAC,KC,0.0,2023,Week 18
1.03,62.2%,4.0%,JAX,TEN,0.0,2023,Week 18
1.02,59.1%,1.9%,PIT,BAL,0.0,2023,Week 18
1.00,62.1%,7.7%,LV,DEN,0.0,2023,Week 18
0.99,60.0%,3.9%,NO,ATL,0.0,2023,Week 18
0.98,57.4%,1.0%,SEA,ARI,0.0,2023,Week 18
0.97,56.9%,0.4%,BUF,MIA,0.0,2023,Week 18
0.94,66.1%,25.4%,TB,CAR,0.0,2023,Week 18
0.94,55.8%,2.4%,NE,NYJ,0.0,2023,Week 18
0.90,52.5%,1.4%,HOU,IND,0.0,2023,Week 18
0.86,57.4%,15.2%,GB,CHI,0.0,2023,Week 18
0.84,42.6%,0.5%,CHI,GB,0.0,2023,Week 18
0.81,47.5%,1.7%,IND,HOU,0.0,2023,Week 18
0.77,44.2%,1.1%,NYJ,NE,0.0,2023,Week 18
0.76,33.9%,1.1%,CAR,TB,0.0,2023,Week 18
0.74,43.1%,0.2%,MIA,BUF,0.0,2023,Week 18
0.73,42.6%,0.4%,ARI,SEA,0.0,2023,Week 18
0.71,40.0%,0.2%,ATL,NO,0.0,2023,Week 18
0.70,37.9%,0.4%,DEN,LV,0.0,2023,Week 18
0.69,40.9%,2.7%,BAL,PIT,0.0,2023,Week 18
0.68,37.8%,0.2%,TEN,JAX,0.0,2023,Week 18
0.65,37.9%,0.7%,KC,LAC,0.0,2023,Week 18
0.62,35.6%,0.1%,MIN,DET,0.0,2023,Week 18
0.59,33.5%,0.3%,NYG,PHI,0.0,2023,Week 18
0.53,30.9%,0.0%,LAR,SF,0.0,2023,Week 18
0.51,24.9%,0.5%,CLE,CIN,0.0,2023,Week 18
0.29,15.1%,0.1%,WAS,DAL,0.0,2023,Week 18
