EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
0.84,56.4%,9.3%,NYG,JAX,1.5,2014,13
0.84,51.7%,0.1%,SF,SEA,2.5,2014,13
0.78,48.3%,0.1%,SEA,SF,4.0,2014,13
0.78,43.6%,0.1%,JAX,NYG,0.5,2014,13
0.77,47.4%,0.6%,ATL,ARI,0.5,2014,13
0.77,47.8%,0.3%,DEN,KC,4.5,2014,13
0.72,44.8%,1.1%,CAR,MIN,1.5,2014,13
0.71,30.0%,0.1%,OAK,STL,0.0,2014,13
0.68,42.2%,0.1%,NE,GB,4.0,2014,13
0.65,40.0%,0.1%,CLE,BUF,0.0,2014,13
0.63,38.9%,0.2%,PHI,DAL,1.5,2014,13
0.61,37.7%,0.2%,NO,PIT,3.5,2014,13
0.56,32.4%,0.0%,TB,CIN,0.0,2014,13
0.51,27.1%,0.0%,TEN,HOU,0.0,2014,13
0.49,27.7%,0.3%,NYJ,MIA,0.5,2014,13
0.49,23.6%,0.0%,WAS,IND,0.0,2014,13
0.48,25.3%,0.2%,CHI,DET,0.0,2014,13
0.47,28.4%,0.0%,SD,BAL,0.0,2014,13
1.2,86.1%,11.2%,GB,ATL,4.0,2014,14
1.1,78.1%,5.1%,DEN,BUF,3.5,2014,14
1.08,77.7%,7.8%,NO,CAR,2.5,2014,14
1.01,76.9%,19.6%,SF,OAK,1.5,2014,14
0.99,70.9%,6.0%,HOU,JAX,1.5,2014,14
0.97,80.5%,39.2%,DET,TB,3.0,2014,14
0.94,65.3%,0.4%,NE,SD,4.0,2014,14
0.92,64.0%,0.8%,DAL,CHI,1.5,2014,14
0.9,64.5%,4.7%,MIN,NYJ,1.5,2014,14
0.86,60.0%,0.2%,MIA,BAL,2.0,2014,14
0.84,59.0%,0.6%,IND,CLE,2.5,2014,14
0.84,58.4%,0.2%,CIN,PIT,0.0,2014,14
0.82,56.8%,0.1%,KC,ARI,2.0,2014,14
0.82,56.8%,0.5%,STL,WAS,2.0,2014,14
0.81,56.8%,0.7%,NYG,TEN,1.0,2014,14
0.74,51.7%,0.1%,SEA,PHI,4.5,2014,14
0.69,48.3%,0.1%,PHI,SEA,2.0,2014,14
0.62,43.2%,0.2%,TEN,NYG,0.0,2014,14
0.62,43.2%,0.7%,WAS,STL,0.0,2014,14
0.62,43.2%,0.4%,ARI,KC,0.0,2014,14
0.6,41.6%,0.1%,PIT,CIN,1.0,2014,14
0.59,41.0%,0.0%,CLE,IND,0.0,2014,14
0.57,40.0%,0.4%,BAL,MIA,5.0,2014,14
0.54,35.5%,0.1%,NYJ,MIN,0.5,2014,14
0.52,36.0%,0.5%,CHI,DAL,0.0,2014,14
0.5,34.7%,0.0%,SD,NE,0.0,2014,14
0.47,19.5%,0.0%,TB,DET,0.0,2014,14
0.45,29.1%,0.1%,JAX,HOU,1.0,2014,14
0.43,23.1%,0.1%,OAK,SF,0.0,2014,14
0.36,22.3%,0.0%,CAR,NO,1.5,2014,14
0.34,21.9%,0.0%,BUF,DEN,1.0,2014,14
0.24,13.9%,0.0%,ATL,GB,0.5,2014,14
1.08,86.8%,32.4%,BAL,JAX,5.0,2014,15
1.06,78.8%,5.4%,SEA,SF,5.0,2014,15
1.04,77.7%,5.5%,NE,MIA,4.0,2014,15
1.03,76.9%,5.9%,DET,MIN,2.5,2014,15
1.0,81.3%,28.1%,KC,OAK,0.5,2014,15
0.99,72.6%,1.1%,IND,HOU,2.0,2014,15
0.96,70.5%,1.0%,STL,ARI,2.0,2014,15
0.95,73.2%,10.3%,NYG,WAS,0.0,2014,15
0.89,65.3%,0.2%,DEN,SD,4.5,2014,15
0.85,62.3%,0.4%,PHI,DAL,2.0,2014,15
0.85,62.0%,0.2%,NO,CHI,3.0,2014,15
0.84,61.9%,0.7%,NYJ,TEN,0.0,2014,15
0.84,62.7%,3.4%,CAR,TB,1.5,2014,15
0.84,61.9%,2.1%,GB,BUF,5.0,2014,15
0.8,58.4%,0.5%,PIT,ATL,1.0,2014,15
0.75,54.8%,0.2%,CLE,CIN,0.0,2014,15
0.62,45.2%,0.4%,CIN,CLE,0.0,2014,15
0.57,41.6%,0.3%,ATL,PIT,0.5,2014,15
0.53,38.1%,0.1%,BUF,GB,1.5,2014,15
0.53,37.3%,0.1%,TB,CAR,0.0,2014,15
0.52,38.1%,0.2%,TEN,NYJ,0.0,2014,15
0.52,38.0%,0.1%,CHI,NO,0.0,2014,15
0.52,37.7%,0.1%,DAL,PHI,2.5,2014,15
0.48,34.7%,0.0%,SD,DEN,0.0,2014,15
0.41,26.8%,0.1%,WAS,NYG,0.0,2014,15
0.4,29.5%,0.9%,ARI,STL,0.0,2014,15
0.38,27.4%,0.1%,HOU,IND,2.0,2014,15
0.37,18.7%,0.1%,OAK,KC,0.0,2014,15
0.34,23.1%,0.1%,MIN,DET,2.0,2014,15
0.33,22.3%,0.0%,MIA,NE,3.5,2014,15
0.31,21.2%,0.0%,SF,SEA,2.0,2014,15
0.29,13.2%,0.0%,JAX,BAL,1.5,2014,15
1.19,84.3%,14.9%,GB,TB,3.5,2014,16
1.17,80.5%,3.4%,DET,CHI,0.0,2014,16
1.13,77.7%,3.1%,SEA,ARI,4.0,2014,16
1.12,79.5%,11.9%,NE,NYJ,2.0,2014,16
1.06,72.3%,0.7%,BAL,HOU,5.0,2014,16
1.05,71.9%,2.7%,STL,NYG,0.0,2014,16
1.03,72.6%,7.2%,PHI,WAS,0.0,2014,16
1.0,69.1%,3.1%,NO,ATL,2.0,2014,16
0.97,68.6%,7.0%,CAR,CLE,0.0,2014,16
0.96,65.6%,2.4%,JAX,TEN,0.0,2014,16
0.93,63.6%,0.5%,DEN,CIN,5.0,2014,16
0.93,71.2%,22.9%,BUF,OAK,0.0,2014,16
0.92,62.6%,0.5%,DAL,IND,2.5,2014,16
0.91,66.9%,13.6%,MIA,MIN,3.0,2014,16
0.81,55.9%,1.9%,PIT,KC,1.0,2014,16
0.79,54.2%,0.8%,SF,SD,2.5,2014,16
0.68,45.8%,0.0%,SD,SF,0.0,2014,16
0.66,44.1%,0.1%,KC,PIT,1.0,2014,16
0.56,33.1%,0.2%,MIN,MIA,3.0,2014,16
0.55,37.4%,0.2%,IND,DAL,3.0,2014,16
0.54,28.8%,0.5%,OAK,BUF,0.0,2014,16
0.54,36.4%,0.0%,CIN,DEN,0.0,2014,16
0.51,34.4%,1.0%,TEN,JAX,0.0,2014,16
0.5,31.4%,0.1%,CLE,CAR,0.0,2014,16
0.47,30.9%,0.1%,ATL,NO,1.0,2014,16
0.44,27.4%,0.1%,WAS,PHI,0.0,2014,16
0.42,28.1%,0.7%,NYG,STL,0.0,2014,16
0.41,27.7%,0.1%,HOU,BAL,3.5,2014,16
0.35,20.5%,0.0%,NYJ,NE,0.0,2014,16
0.34,22.3%,0.1%,ARI,SEA,0.0,2014,16
0.3,19.5%,0.3%,CHI,DET,0.0,2014,16
0.29,15.7%,0.0%,TB,GB,0.0,2014,16
1.25,90.5%,13.5%,DEN,OAK,0.0,2014,17
1.25,88.7%,3.8%,BAL,CLE,0.0,2014,17
1.12,82.6%,13.1%,SEA,STL,0.0,2014,17
1.09,77.3%,0.6%,GB,DET,0.0,2014,17
1.04,74.7%,4.0%,MIN,CHI,0.0,2014,17
1.04,73.8%,1.7%,IND,TEN,0.0,2014,17
1.02,73.2%,5.0%,MIA,NYJ,0.0,2014,17
0.99,70.5%,1.6%,SF,ARI,0.0,2014,17
0.96,69.6%,5.3%,DAL,WAS,0.0,2014,17
0.96,68.0%,1.7%,NE,BUF,0.0,2014,17
0.95,68.0%,2.8%,NO,TB,0.0,2014,17
0.92,77.3%,38.1%,HOU,JAX,0.0,2014,17
0.84,59.5%,1.3%,PIT,CIN,0.0,2014,17
0.83,58.6%,0.6%,KC,SD,0.0,2014,17
0.8,57.4%,2.9%,ATL,CAR,0.0,2014,17
0.72,50.7%,0.7%,NYG,PHI,0.0,2014,17
0.7,49.3%,0.4%,PHI,NYG,0.0,2014,17
0.62,42.6%,0.4%,CAR,ATL,0.0,2014,17
0.59,41.4%,0.2%,SD,KC,0.0,2014,17
0.58,40.5%,0.2%,CIN,PIT,0.0,2014,17
0.5,22.7%,0.2%,JAX,HOU,0.0,2014,17
0.47,32.0%,0.2%,TB,NO,0.0,2014,17
0.46,32.0%,0.1%,BUF,NE,0.0,2014,17
0.46,30.4%,0.3%,WAS,DAL,0.0,2014,17
0.43,29.5%,0.1%,ARI,SF,0.0,2014,17
0.4,26.8%,0.3%,NYJ,MIA,0.0,2014,17
0.38,26.2%,0.1%,TEN,IND,0.0,2014,17
0.37,25.3%,0.7%,CHI,MIN,0.0,2014,17
0.32,22.7%,0.0%,DET,GB,0.0,2014,17
0.3,17.4%,0.1%,STL,SEA,0.0,2014,17
0.17,11.3%,0.1%,CLE,BAL,0.0,2014,17
0.17,9.5%,0.2%,OAK,DEN,0.0,2014,17
1.19,75.9%,9.7%,NE,PIT,4.5,2015,1
1.15,73.3%,9.7%,DAL,NYG,3.0,2015,1
1.07,66.7%,4.7%,DEN,BAL,3.0,2015,1
1.02,62.6%,1.4%,PHI,ATL,4.0,2015,1
1.01,62.0%,1.5%,SD,DET,1.5,2015,1
1.0,70.1%,22.3%,GB,CHI,4.5,2015,1
0.99,62.3%,4.8%,SEA,STL,4.5,2015,1
0.97,62.3%,7.6%,NYJ,CLE,1.0,2015,1
0.97,65.3%,14.9%,MIA,WAS,2.0,2015,1
0.95,58.6%,2.3%,TB,TEN,0.5,2015,1
0.93,56.8%,1.2%,MIN,SF,1.5,2015,1
0.92,57.8%,4.4%,CIN,OAK,2.0,2015,1
0.89,57.8%,8.4%,CAR,JAX,1.0,2015,1
0.89,54.4%,1.4%,ARI,NO,1.5,2015,1
0.84,49.5%,0.1%,BUF,IND,1.5,2015,1
0.82,50.0%,0.4%,KC,HOU,2.5,2015,1
0.82,50.0%,0.6%,HOU,KC,2.5,2015,1
0.81,50.5%,2.9%,IND,BUF,5.0,2015,1
0.76,45.6%,0.1%,NO,ARI,2.5,2015,1
0.76,42.2%,0.2%,JAX,CAR,0.0,2015,1
0.73,42.2%,0.2%,OAK,CIN,0.0,2015,1
0.72,43.2%,0.4%,SF,MIN,0.0,2015,1
0.7,41.4%,0.2%,TEN,TB,0.5,2015,1
0.68,34.7%,0.1%,WAS,MIA,0.0,2015,1
0.67,37.7%,0.2%,CLE,NYJ,0.0,2015,1
0.65,37.7%,0.0%,STL,SEA,1.0,2015,1
0.64,29.9%,0.0%,CHI,GB,0.5,2015,1
0.63,38.0%,0.1%,DET,SD,1.5,2015,1
0.62,37.4%,0.1%,ATL,PHI,2.0,2015,1
0.58,33.3%,0.0%,BAL,DEN,3.5,2015,1
0.5,26.7%,0.1%,NYG,DAL,1.5,2015,1
0.45,24.1%,0.1%,PIT,NE,2.0,2015,1
1.19,71.4%,0.8%,PHI,DAL,4.0,2015,2
1.09,69.2%,6.9%,IND,NYJ,4.0,2015,2
1.09,68.0%,5.7%,PIT,SF,2.0,2015,2
1.06,63.3%,0.3%,GB,SEA,5.0,2015,2
1.05,69.5%,12.6%,MIA,JAX,2.0,2015,2
1.02,61.1%,0.7%,CIN,SD,3.0,2015,2
1.01,60.3%,0.6%,KC,DEN,3.0,2015,2
1.0,79.0%,45.3%,NO,TB,1.5,2015,2
0.98,58.8%,1.0%,CAR,HOU,1.5,2015,2
0.98,66.4%,15.0%,BAL,OAK,2.5,2015,2
0.96,60.6%,5.3%,STL,WAS,2.0,2015,2
0.95,57.0%,0.2%,MIN,DET,1.0,2015,2
0.89,53.5%,0.4%,NYG,ATL,1.0,2015,2
0.88,52.8%,0.9%,ARI,CHI,2.0,2015,2
0.87,51.7%,0.1%,BUF,NE,3.0,2015,2
0.85,49.5%,0.3%,CLE,TEN,0.5,2015,2
0.82,50.5%,2.4%,TEN,CLE,1.0,2015,2
0.8,48.3%,0.4%,NE,BUF,5.0,2015,2
0.8,47.2%,0.1%,CHI,ARI,1.0,2015,2
0.78,46.5%,0.1%,ATL,NYG,3.5,2015,2
0.72,43.0%,0.3%,DET,MIN,1.0,2015,2
0.71,39.4%,0.0%,WAS,STL,0.0,2015,2
0.7,33.6%,0.0%,OAK,BAL,0.0,2015,2
0.7,41.2%,0.1%,HOU,CAR,1.5,2015,2
0.68,21.0%,0.0%,TB,NO,0.0,2015,2
0.67,39.7%,0.2%,DEN,KC,3.5,2015,2
0.66,38.9%,0.1%,SD,CIN,3.0,2015,2
0.62,30.5%,0.0%,JAX,MIA,0.0,2015,2
0.62,36.7%,0.0%,SEA,GB,4.5,2015,2
0.59,32.0%,0.0%,SF,PIT,0.5,2015,2
0.58,30.8%,0.0%,NYJ,IND,1.5,2015,2
0.49,28.6%,0.1%,DAL,PHI,3.0,2015,2
1.08,90.9%,38.6%,SEA,CHI,3.0,2015,3
1.06,88.7%,32.7%,NE,JAX,4.5,2015,3
0.99,77.5%,4.6%,CAR,NO,1.5,2015,3
0.93,73.2%,5.5%,ARI,SF,2.5,2015,3
0.88,69.1%,3.6%,HOU,TB,1.0,2015,3
0.87,67.6%,2.4%,GB,KC,5.0,2015,3
0.81,63.0%,1.0%,CLE,OAK,0.0,2015,3
0.8,62.3%,1.6%,IND,TEN,3.0,2015,3
0.76,60.0%,2.9%,NYG,WAS,0.5,2015,3
0.76,58.8%,0.9%,NYJ,PHI,2.0,2015,3
0.73,56.6%,1.2%,DEN,DET,3.0,2015,3
0.69,53.1%,0.1%,MIA,BUF,1.0,2015,3
0.68,52.6%,0.2%,MIN,SD,1.5,2015,3
0.68,52.6%,0.3%,BAL,CIN,1.5,2015,3
0.68,52.0%,0.0%,STL,PIT,1.5,2015,3
0.66,51.2%,1.5%,ATL,DAL,3.5,2015,3
0.64,48.8%,0.2%,DAL,ATL,1.0,2015,3
0.62,48.0%,1.1%,PIT,STL,2.0,2015,3
0.61,47.4%,0.2%,CIN,BAL,3.0,2015,3
0.61,47.4%,0.2%,SD,MIN,2.5,2015,3
0.61,46.9%,0.3%,BUF,MIA,2.0,2015,3
0.57,43.4%,0.0%,DET,DEN,1.0,2015,3
0.54,41.2%,0.3%,PHI,NYJ,2.5,2015,3
0.53,40.0%,0.1%,WAS,NYG,0.5,2015,3
0.5,37.7%,0.0%,TEN,IND,0.5,2015,3
0.48,37.0%,0.2%,OAK,CLE,0.0,2015,3
0.43,32.4%,0.1%,KC,GB,3.0,2015,3
0.42,30.9%,0.1%,TB,HOU,0.5,2015,3
0.37,26.8%,0.0%,SF,ARI,0.5,2015,3
0.31,22.5%,0.1%,NO,CAR,1.0,2015,3
0.24,11.3%,0.0%,JAX,NE,0.0,2015,3
0.22,9.1%,0.1%,CHI,SEA,0.0,2015,3
1.17,80.5%,12.9%,SEA,DET,3.5,2015,4
1.08,75.2%,12.7%,GB,SF,4.5,2015,4
1.08,72.3%,5.8%,DEN,MIN,3.0,2015,4
1.06,69.7%,2.1%,BUF,NYG,2.5,2015,4
1.03,72.9%,14.8%,ARI,STL,2.5,2015,4
0.96,66.6%,9.8%,ATL,HOU,3.5,2015,4
0.96,69.1%,17.2%,SD,CLE,1.5,2015,4
0.93,61.4%,1.2%,CIN,KC,3.5,2015,4
0.9,60.0%,2.8%,OAK,CHI,0.0,2015,4
0.9,59.5%,2.3%,CAR,TB,2.0,2015,4
0.9,58.8%,0.9%,PHI,WAS,2.5,2015,4
0.89,58.1%,0.6%,BAL,PIT,1.5,2015,4
0.89,57.8%,0.2%,NO,DAL,0.5,2015,4
0.88,63.3%,15.0%,IND,JAX,2.5,2015,4
0.87,56.8%,0.3%,NYJ,MIA,1.5,2015,4
0.66,43.2%,0.2%,MIA,NYJ,0.5,2015,4
0.65,36.7%,0.0%,JAX,IND,0.0,2015,4
0.65,42.2%,0.3%,DAL,NO,0.5,2015,4
0.64,41.9%,0.2%,PIT,BAL,0.5,2015,4
0.64,41.2%,0.0%,WAS,PHI,0.5,2015,4
0.64,40.5%,0.0%,TB,CAR,0.5,2015,4
0.63,40.0%,0.4%,CHI,OAK,0.0,2015,4
0.6,38.6%,0.1%,KC,CIN,2.5,2015,4
0.58,30.9%,0.0%,CLE,SD,0.0,2015,4
0.57,33.4%,0.0%,HOU,ATL,1.0,2015,4
0.5,27.1%,0.0%,STL,ARI,1.0,2015,4
0.48,30.3%,0.1%,NYG,BUF,1.0,2015,4
0.46,27.7%,0.0%,MIN,DEN,2.0,2015,4
0.45,24.8%,0.0%,SF,GB,0.0,2015,4
0.36,19.5%,0.0%,DET,SEA,0.5,2015,4
1.08,78.1%,11.8%,GB,STL,4.0,2015,5
1.07,75.9%,8.3%,NE,DAL,5.0,2015,5
1.04,71.4%,0.7%,PHI,NO,2.0,2015,5
1.03,79.2%,25.9%,KC,CHI,2.0,2015,5
1.02,74.6%,13.1%,NYG,SF,1.0,2015,5
0.98,69.9%,6.6%,BAL,CLE,1.5,2015,5
0.97,66.9%,1.0%,HOU,IND,0.5,2015,5
0.97,66.4%,0.4%,SD,PIT,1.5,2015,5
0.95,66.9%,3.9%,DEN,OAK,2.5,2015,5
0.95,73.8%,23.6%,ATL,WAS,3.5,2015,5
0.94,65.3%,1.6%,ARI,DET,2.0,2015,5
0.89,61.4%,0.4%,CIN,SEA,4.0,2015,5
0.75,51.7%,0.5%,TB,JAX,0.0,2015,5
0.75,50.7%,0.1%,TEN,BUF,1.0,2015,5
0.71,49.3%,1.2%,BUF,TEN,2.0,2015,5
0.7,48.3%,0.2%,JAX,TB,0.0,2015,5
0.56,38.6%,0.1%,SEA,CIN,3.0,2015,5
0.51,34.7%,0.1%,DET,ARI,0.5,2015,5
0.51,26.2%,0.0%,WAS,ATL,0.5,2015,5
0.5,33.1%,0.0%,OAK,DEN,0.0,2015,5
0.49,33.6%,0.1%,PIT,SD,0.5,2015,5
0.49,33.1%,0.3%,IND,HOU,2.0,2015,5
0.47,30.1%,0.0%,CLE,BAL,0.0,2015,5
0.44,25.4%,0.0%,SF,NYG,0.0,2015,5
0.43,20.8%,0.0%,CHI,KC,0.0,2015,5
0.42,28.6%,0.1%,NO,PHI,0.5,2015,5
0.39,24.1%,0.0%,DAL,NE,0.5,2015,5
0.37,21.9%,0.0%,STL,GB,2.0,2015,5
1.13,81.9%,25.0%,GB,SD,3.5,2015,6
1.09,75.2%,10.4%,NE,IND,5.0,2015,6
1.08,73.2%,6.6%,SEA,CAR,2.5,2015,6
1.04,75.4%,19.7%,NYJ,WAS,1.5,2015,6
1.01,67.1%,2.4%,ARI,PIT,2.0,2015,6
0.99,65.3%,0.9%,PHI,NYG,1.5,2015,6
0.95,62.7%,1.7%,DET,CHI,0.0,2015,6
0.9,58.4%,0.3%,JAX,HOU,0.0,2015,6
0.88,60.6%,7.2%,MIN,KC,1.5,2015,6
0.88,58.8%,3.1%,ATL,NO,3.0,2015,6
0.87,56.8%,0.5%,BAL,SF,1.0,2015,6
0.86,57.8%,3.7%,CIN,BUF,3.5,2015,6
0.85,55.9%,0.6%,TEN,MIA,0.5,2015,6
0.84,61.4%,14.9%,DEN,CLE,2.0,2015,6
0.68,38.6%,0.0%,CLE,DEN,0.5,2015,6
0.68,44.1%,0.4%,MIA,TEN,0.5,2015,6
0.67,42.2%,0.1%,BUF,CIN,1.5,2015,6
0.66,43.2%,0.2%,SF,BAL,0.0,2015,6
0.65,41.2%,0.2%,NO,ATL,0.5,2015,6
0.65,39.4%,0.1%,KC,MIN,1.0,2015,6
0.63,41.6%,1.1%,HOU,JAX,0.5,2015,6
0.58,37.3%,0.3%,CHI,DET,0.0,2015,6
0.53,34.7%,0.2%,NYG,PHI,1.0,2015,6
0.52,32.9%,0.2%,PIT,ARI,0.5,2015,6
0.49,24.6%,0.0%,WAS,NYJ,0.5,2015,6
0.45,26.8%,0.1%,CAR,SEA,2.0,2015,6
0.44,24.8%,0.0%,IND,NE,2.0,2015,6
0.4,18.1%,0.0%,SD,GB,1.0,2015,6
1.11,72.9%,6.6%,NE,NYJ,5.0,2015,7
1.1,70.9%,3.5%,SEA,SF,2.5,2015,7
1.06,79.9%,34.7%,ARI,BAL,1.5,2015,7
1.05,67.5%,3.3%,IND,NO,1.5,2015,7
1.03,65.9%,2.6%,MIA,HOU,1.0,2015,7
1.0,68.5%,12.2%,STL,CLE,1.5,2015,7
0.98,67.5%,12.7%,ATL,TEN,2.5,2015,7
0.97,60.3%,0.1%,KC,PIT,1.0,2015,7
0.95,60.3%,1.3%,NYG,DAL,0.0,2015,7
0.91,61.4%,8.3%,BUF,JAX,1.0,2015,7
0.91,61.1%,7.6%,SD,OAK,0.5,2015,7
0.91,57.8%,1.1%,WAS,TB,0.0,2015,7
0.88,56.4%,2.1%,CAR,PHI,2.0,2015,7
0.83,52.2%,0.2%,DET,MIN,0.0,2015,7
0.75,47.8%,0.7%,MIN,DET,1.0,2015,7
0.7,43.6%,0.1%,PHI,CAR,2.0,2015,7
0.68,42.2%,0.1%,TB,WAS,0.0,2015,7
0.67,38.9%,0.0%,OAK,SD,0.0,2015,7
0.67,38.6%,0.1%,JAX,BUF,0.0,2015,7
0.64,39.7%,0.1%,DAL,NYG,0.0,2015,7
0.61,39.7%,2.1%,PIT,KC,1.0,2015,7
0.6,32.5%,0.0%,TEN,ATL,0.5,2015,7
0.58,31.5%,0.1%,CLE,STL,0.5,2015,7
0.56,34.1%,0.1%,HOU,MIA,1.0,2015,7
0.54,32.5%,0.0%,NO,IND,1.0,2015,7
0.52,20.1%,0.0%,BAL,ARI,0.5,2015,7
0.48,29.1%,0.1%,SF,SEA,0.0,2015,7
0.47,27.1%,0.0%,NYJ,NE,2.0,2015,7
1.15,79.0%,8.2%,NE,MIA,5.0,2015,8
1.07,77.7%,19.0%,ATL,TB,2.5,2015,8
1.0,73.2%,17.8%,ARI,CLE,1.5,2015,8
1.0,76.4%,28.3%,STL,SF,1.5,2015,8
0.99,65.9%,0.8%,BAL,SD,0.5,2015,8
0.97,65.9%,3.9%,SEA,DAL,2.5,2015,8
0.95,67.1%,10.2%,CAR,IND,2.5,2015,8
0.93,62.0%,1.5%,NYJ,OAK,2.0,2015,8
0.93,62.0%,1.6%,HOU,TEN,0.5,2015,8
0.91,61.4%,2.8%,KC,DET,1.0,2015,8
0.91,60.6%,1.0%,NO,NYG,1.5,2015,8
0.84,56.1%,0.4%,GB,DEN,4.5,2015,8
0.79,53.1%,1.4%,MIN,CHI,1.0,2015,8
0.76,50.0%,0.4%,PIT,CIN,1.5,2015,8
0.75,50.0%,1.2%,CIN,PIT,3.5,2015,8
0.72,46.9%,0.2%,CHI,MIN,0.5,2015,8
0.67,43.9%,0.1%,DEN,GB,2.5,2015,8
0.6,39.4%,0.1%,NYG,NO,0.0,2015,8
0.6,38.6%,0.1%,DET,KC,0.0,2015,8
0.58,38.0%,0.1%,TEN,HOU,0.0,2015,8
0.58,38.0%,0.2%,OAK,NYJ,0.0,2015,8
0.56,32.9%,0.2%,IND,CAR,1.5,2015,8
0.54,34.1%,0.0%,DAL,SEA,0.0,2015,8
0.52,34.1%,0.2%,SD,BAL,0.5,2015,8
0.51,23.6%,0.1%,SF,STL,0.0,2015,8
0.51,26.8%,0.0%,CLE,ARI,0.5,2015,8
0.44,22.3%,0.0%,TB,ATL,0.0,2015,8
0.36,21.0%,0.1%,MIA,NE,1.5,2015,8
1.2,88.7%,12.5%,NE,WAS,5.0,2015,9
1.05,87.1%,42.1%,CIN,CLE,4.0,2015,9
1.04,75.4%,2.6%,ATL,SF,2.0,2015,9
1.01,74.9%,7.2%,NYJ,JAX,1.5,2015,9
0.95,69.5%,3.8%,PIT,OAK,1.0,2015,9
0.91,65.3%,0.5%,BUF,MIA,1.0,2015,9
0.88,71.9%,24.2%,NO,TEN,1.0,2015,9
0.87,62.6%,1.4%,SD,CHI,0.0,2015,9
0.85,61.1%,0.3%,PHI,DAL,2.5,2015,9
0.84,61.4%,2.4%,DEN,IND,3.0,2015,9
0.75,53.8%,0.5%,GB,CAR,4.5,2015,9
0.74,53.8%,1.1%,NYG,TB,0.0,2015,9
0.74,53.3%,0.5%,MIN,STL,1.0,2015,9
0.66,46.7%,0.1%,STL,MIN,2.0,2015,9
0.65,46.2%,0.0%,TB,NYG,0.5,2015,9
0.65,46.2%,0.0%,CAR,GB,2.5,2015,9
0.55,38.6%,0.0%,IND,DEN,1.5,2015,9
0.54,38.9%,0.1%,DAL,PHI,0.0,2015,9
0.53,37.4%,0.1%,CHI,SD,0.5,2015,9
0.52,28.1%,0.0%,TEN,NO,0.0,2015,9
0.49,34.7%,0.1%,MIA,BUF,1.0,2015,9
0.45,30.5%,0.0%,OAK,PIT,0.5,2015,9
0.39,25.1%,0.0%,JAX,NYJ,0.0,2015,9
0.36,24.6%,0.1%,SF,ATL,0.0,2015,9
0.34,12.9%,0.1%,CLE,CIN,0.5,2015,9
0.2,11.3%,0.0%,WAS,NE,0.0,2015,9
1.15,82.6%,18.4%,GB,DET,4.0,2015,10
1.13,80.5%,15.8%,CIN,HOU,4.0,2015,10
1.1,75.7%,5.1%,STL,CHI,2.0,2015,10
1.1,74.4%,1.4%,NE,NYG,5.0,2015,10
1.03,72.2%,7.3%,PIT,CLE,0.5,2015,10
0.99,69.1%,6.8%,BAL,JAX,0.5,2015,10
0.96,68.5%,10.8%,PHI,MIA,2.0,2015,10
0.89,60.0%,0.6%,OAK,MIN,0.5,2015,10
0.89,65.3%,13.9%,DEN,KC,2.0,2015,10
0.86,63.8%,15.0%,CAR,TEN,3.0,2015,10
0.86,57.8%,0.3%,SEA,ARI,3.5,2015,10
0.83,55.7%,0.5%,NYJ,BUF,1.5,2015,10
0.77,52.2%,0.7%,NO,WAS,1.0,2015,10
0.74,49.5%,0.4%,TB,DAL,0.0,2015,10
0.74,50.5%,1.7%,DAL,TB,0.5,2015,10
0.71,47.8%,0.1%,WAS,NO,0.0,2015,10
0.66,44.3%,0.2%,BUF,NYJ,1.5,2015,10
0.63,42.2%,0.0%,ARI,SEA,2.5,2015,10
0.62,36.2%,0.1%,TEN,CAR,0.5,2015,10
0.6,34.7%,0.0%,KC,DEN,2.0,2015,10
0.59,40.0%,0.5%,MIN,OAK,1.0,2015,10
0.53,31.5%,0.0%,MIA,PHI,1.0,2015,10
0.5,30.9%,0.0%,JAX,BAL,0.5,2015,10
0.45,27.8%,0.0%,CLE,PIT,0.5,2015,10
0.39,25.6%,0.0%,NYG,NE,0.0,2015,10
0.39,24.3%,0.1%,CHI,STL,0.5,2015,10
0.36,19.5%,0.1%,HOU,CIN,0.5,2015,10
0.34,17.4%,0.0%,DET,GB,0.5,2015,10
1.22,89.2%,27.6%,SEA,SF,3.0,2015,11
1.09,75.7%,6.0%,NE,BUF,5.0,2015,11
0.98,72.9%,18.4%,PHI,TB,1.0,2015,11
0.97,72.4%,19.2%,CAR,WAS,2.0,2015,11
0.96,65.3%,1.1%,ARI,CIN,3.0,2015,11
0.93,64.0%,1.9%,NYJ,HOU,1.5,2015,11
0.92,64.0%,3.7%,ATL,IND,1.5,2015,11
0.9,62.0%,3.4%,KC,SD,2.5,2015,11
0.87,59.5%,0.8%,BAL,STL,0.0,2015,11
0.82,56.8%,3.3%,JAX,TEN,0.5,2015,11
0.8,54.8%,2.0%,DAL,MIA,1.0,2015,11
0.79,54.2%,1.9%,DEN,CHI,2.0,2015,11
0.76,51.7%,0.5%,MIN,GB,1.0,2015,11
0.76,51.2%,2.4%,OAK,DET,0.5,2015,11
0.71,48.8%,3.3%,DET,OAK,0.5,2015,11
0.71,48.3%,0.7%,GB,MIN,3.5,2015,11
0.68,45.8%,1.0%,CHI,DEN,1.0,2015,11
0.67,45.2%,0.8%,MIA,DAL,1.0,2015,11
0.65,43.2%,0.7%,TEN,JAX,0.5,2015,11
0.6,40.5%,0.2%,STL,BAL,1.5,2015,11
