EntryName,Status,Week_1,Week_2
nosirromyaj-1,Alive,JAC,SF
NotoriousRAJ-2,Alive,DET,SF
notthebest-1,Alive,LV,CAR
Not-The-Sharpest-Tool-in-the-Shed-1,Alive,PIT,PHI
Not-The-Sharpest-Tool-in-the-Shed-2,Eliminated,JAC,LAC
Novato-1,Eliminated,JAC,TB
Novo99-1,Eliminated,PIT,TB
Novo99-2,Eliminated,PIT,TB
nowhammy-1,Eliminated,LV,TB
nowhammy-2,Eliminated,JAC,LAC
Npouj23-1,Alive,PHI,SF
Npouj23-2,Alive,PHI,SF
Npouj23-3,Eliminated,PHI,LAC
Npouj23-4,Eliminated,PHI,LAC
Npouj23-5,Eliminated,PHI,LAC
Npouj23-6,Eliminated,PHI,LAC
Npouj23-7,Eliminated,PHI,LAC
Npouj23-8,Eliminated,PHI,LAC
Npouj23-9,Eliminated,PHI,LAC
Npouj23-10,Eliminated,PHI,LAC
Npouj23-11,Eliminated,PHI,LAC
Npouj23-12,Eliminated,PHI,LAC
Npouj23-13,Eliminated,PHI,LAC
Npouj23-14,Eliminated,PHI,TB
Npouj23-15,Eliminated,PHI,TB
Npouj23-16,Eliminated,PHI,TB
Npouj23-17,Eliminated,PHI,TB
Npouj23-18,Eliminated,PHI,TB
Npouj23-19,Eliminated,PHI,TB
Npouj23-20,Eliminated,PHI,TB
Npouj23-21,Eliminated,PHI,TB
Npouj23-22,Eliminated,PHI,TB
Npouj23-23,Eliminated,PHI,TB
Npouj23-24,Eliminated,PHI,TB
Npouj23-25,Eliminated,PHI,LAC
Npouj23-26,Alive,PHI,SF
Npouj23-27,Alive,LV,SF
Npouj23-28,Alive,LV,SF
Npouj23-29,Alive,LV,SF
Npouj23-30,Alive,LV,SF
Npouj23-31,Alive,LV,SF
Npouj23-32,Alive,LV,SF
Npouj23-33,Alive,LV,SF
Npouj23-34,Alive,LV,SF
Npouj23-35,Alive,LV,SF
Npouj23-36,Alive,LV,SF
Npouj23-37,Alive,LV,SF
Npouj23-38,Alive,LV,SF
Npouj23-39,Alive,LV,SF
Npouj23-40,Alive,LV,SF
Npouj23-41,Alive,LV,SF
Npouj23-42,Alive,LV,SF
Npouj23-43,Alive,LV,SF
Npouj23-44,Alive,LV,SF
Npouj23-45,Alive,LV,SF
Npouj23-46,Alive,LV,SF
Npouj23-47,Alive,LV,SF
Npouj23-48,Alive,LV,SF
Npouj23-49,Alive,LV,SF
Npouj23-50,Alive,LV,SF
Npouj23-51,Alive,LV,SF
Npouj23-52,Alive,LV,SF
Npouj23-53,Alive,LV,SF
Npouj23-54,Alive,LV,SF
Npouj23-55,Alive,LV,SF
Npouj23-56,Alive,LV,SF
Npouj23-57,Alive,LV,SF
Npouj23-58,Alive,LV,SF
Npouj23-59,Alive,LV,SF
Npouj23-60,Alive,LV,SF
Npouj23-61,Alive,LV,SF
Npouj23-62,Alive,LV,SF
Npouj23-63,Alive,LV,SF
Npouj23-64,Alive,LV,SF
Npouj23-65,Alive,LV,SF
Npouj23-66,Alive,LV,SF
Npouj23-67,Alive,LV,SF
Npouj23-68,Alive,LV,SF
Npouj23-69,Alive,LV,SF
Npouj23-70,Alive,LV,SF
Npouj23-71,Alive,LV,SF
Npouj23-72,Alive,LV,SF
Npouj23-73,Alive,LV,SF
Npouj23-74,Alive,LV,SF
Npouj23-75,Alive,LV,SF
Npouj23-76,Alive,LV,SF
Npouj23-77,Eliminated,LV,TB
Npouj23-78,Eliminated,LV,TB
Npouj23-79,Eliminated,LV,TB
Npouj23-80,Eliminated,LV,TB
Npouj23-81,Eliminated,LV,TB
Npouj23-82,Eliminated,LV,TB
Npouj23-83,Eliminated,LV,TB
Npouj23-84,Eliminated,LV,TB
Npouj23-85,Eliminated,LV,TB
Npouj23-86,Eliminated,LV,TB
Npouj23-87,Eliminated,LV,TB
Npouj23-88,Alive,LV,SF
Npouj23-89,Alive,LV,SF
Npouj23-90,Alive,LV,SF
Npouj23-91,Alive,LV,SF
Npouj23-92,Alive,LV,SF
Npouj23-93,Alive,LV,SF
Npouj23-94,Alive,LV,SF
Npouj23-95,Alive,LV,SF
Npouj23-96,Alive,LV,SF
Npouj23-97,Alive,LV,SF
Npouj23-98,Alive,LV,SF
Npouj23-99,Eliminated,LV,TB
Npouj23-100,Eliminated,LV,LAC
Npouj23-101,Eliminated,LV,LAC
Npouj23-102,Eliminated,LV,TB
Npouj23-103,Eliminated,LV,TB
Npouj23-104,Eliminated,LV,TB
Npouj23-105,Eliminated,LV,LAC
Npouj23-106,Eliminated,LV,LAC
Npouj23-107,Eliminated,LV,LAC
Npouj23-108,Eliminated,LV,TB
Npouj23-109,Eliminated,LV,TB
Npouj23-110,Eliminated,LV,TB
Npouj23-111,Eliminated,LV,TB
Npouj23-112,Eliminated,LV,TB
Npouj23-113,Eliminated,LV,TB
Npouj23-114,Eliminated,LV,LAC
Npouj23-115,Eliminated,LV,LAC
Npouj23-116,Eliminated,LV,LAC
Npouj23-117,Eliminated,LV,LAC
Npouj23-118,Eliminated,LV,LAC
Npouj23-119,Eliminated,LV,LAC
Npouj23-120,Eliminated,LV,LAC
Npouj23-121,Eliminated,LV,TB
Npouj23-122,Eliminated,LV,TB
Npouj23-123,Eliminated,LV,TB
Npouj23-124,Eliminated,LV,TB
Npouj23-125,Eliminated,LV,TB
Npouj23-126,Eliminated,LV,TB
Npouj23-127,Eliminated,LV,TB
Npouj23-128,Eliminated,LV,TB
Npouj23-129,Eliminated,LV,TB
Npouj23-130,Eliminated,LV,TB
Npouj23-131,Eliminated,LV,TB
Npouj23-132,Eliminated,LV,TB
Npouj23-133,Eliminated,LV,TB
Npouj23-134,Eliminated,LV,TB
Npouj23-135,Eliminated,LV,TB
Npouj23-136,Eliminated,LV,LAC
Npouj23-137,Eliminated,LV,LAC
Npouj23-138,Eliminated,LV,LAC
Npouj23-139,Eliminated,LV,LAC
Npouj23-140,Eliminated,LV,LAC
Npouj23-141,Eliminated,LV,LAC
Npouj23-142,Eliminated,LV,LAC
Npouj23-143,Eliminated,LV,LAC
Npouj23-144,Eliminated,LV,LAC
Npouj23-145,Eliminated,LV,LAC
Npouj23-146,Eliminated,LV,LAC
Npouj23-147,Alive,LV,SF
Npouj23-148,Alive,LV,SF
Npouj23-149,Alive,LV,SF
Npouj23-150,Alive,LV,SF
nubcat-1,Eliminated,PIT,BAL
nubcat-2,Eliminated,DET,BAL
nubcat-3,Eliminated,DET,BAL
NumberEdge-1,Eliminated,JAC,TB
oafuentes-1,Alive,PHI,SF
oakwood-3,Alive,JAC,SF
OB-1,Alive,PIT,PHI
OBcorn-1,Eliminated,PIT,LAC
Oceanfund-1,Alive,PIT,SF
ocin-1,Eliminated,PIT,TB
ocmgib-1,Alive,PIT,SF
odb22-1,Alive,PIT,SF
ogwieny-1,Alive,LV,SF
oleboyroy14-1,Eliminated,JAC,TB
oleboyroy14-2,Alive,BAL,LA
oleboyroy14-3,Alive,JAC,SF
oleboyroy14-5,Alive,LV,KC
oleboyroy14-6,Eliminated,JAC,TB
oleboyroy14-7,Eliminated,DET,BAL
oleboyroy14-10,Alive,DET,SF
oleboyroy14-11,Eliminated,JAC,TB
olenyon88-1,Alive,JAC,SF
Oli12-1,Eliminated,PIT,TB
Ollie-Fremont-1,Eliminated,LV,TB
OLSdreamteam-1,Eliminated,DET,TB
oltmanna-2,Eliminated,PIT,TB
Oly-Roller-16,Alive,PIT,SF
Omar24631-1,Eliminated,JAC,LAC
OMM7726-1,Eliminated,JAC,TB
OMM7726-2,Eliminated,JAC,TB
OMM7726-3,Alive,LV,NE
onceharby-1,Eliminated,JAC,TB
ONEBILLYI-1,Eliminated,JAC,TB
OneManWolfpack7-1,Alive,JAC,SF
open-lure-5676-4,Eliminated,PIT,TB
open-lure-5676-5,Alive,PIT,SF
open-move-8231-1,Eliminated,JAC,TB
oppoman-1,Alive,PIT,SF
opuswon-1,Eliminated,JAC,TB
orangetree-1,Alive,DET,SF
oval-jog-9794-2,Eliminated,PIT,TB
PACKERSAREBACK2016-1,Alive,PIT,LA
packratsports-1,Eliminated,PIT,TB
packratsports-2,Alive,PIT,SF
packratsports-3,Eliminated,DET,LAC
packratsports-4,Alive,JAC,SF
paintshow-1,Alive,JAC,SF
paintshow-2,Eliminated,JAC,LAC
paintshow-3,Alive,PIT,SF
PAKE-1,Eliminated,PIT,LAC
Panda888-1,Eliminated,JAC,TB
Panic-361-1,Alive,JAC,SF
Pantyduster-1,Alive,JAC,SF
Papa-Jahk-1,Eliminated,JAC,TB
Papas-Tier-1,Eliminated,JAC,LAC
PAPHAWK-1,Eliminated,PIT,TB
PARATROOPER49-3,Alive,DET,SF
PARATROOPER49-4,Alive,DET,SF
PARATROOPER49-5,Alive,PIT,SF
PARATROOPER49-6,Alive,PIT,SF
PARATROOPER49-7,Alive,PHI,SF
PARATROOPER49-8,Alive,PHI,SF
PARATROOPER49-9,Alive,MIN,SF
PARATROOPER49-11,Alive,PIT,SF
PARATROOPER49-12,Alive,DET,SF
past-beat-8331-2,Alive,JAC,PHI
past-cap-7599-1,Alive,CHI,SF
past-cap-7599-2,Alive,JAC,PHI
past-path-2228-1,Eliminated,PIT,LAC
patkeats-1,Eliminated,PIT,LAC
patrickcooney-1,Eliminated,PIT,TB
Pats1960-1,Alive,PIT,PHI
Pats1960-2,Alive,PIT,PHI
Pats1960-3,Eliminated,PIT,TB
Pats1960-4,Eliminated,PIT,TB
patternplays-1,Alive,DET,LA
paulaspan1-1,Eliminated,JAC,TB
Paul-Bortnick-2,Eliminated,JAC,TB
paulieshore-1,Eliminated,PIT,TB
pauljohn-1,Alive,JAC,SF
paulo69-1,Alive,PIT,SF
paulo69-2,Alive,JAC,SF
paulo69-3,Alive,JAC,SF
PAULROYY-1,Eliminated,PIT,LAC
paul-vano-2,Alive,JAC,SF
paul-vano-3,Alive,PIT,SF
paul-vano-4,Eliminated,JAC,TB
paul-vano-5,Eliminated,PIT,TB
pbcbdb-1,Eliminated,JAC,TB
pbcbdb-3,Eliminated,PIT,LAC
PCG1-1,Alive,DET,SF
PDiddy-417-1,Eliminated,PIT,TB
PDiddy-417-2,Eliminated,JAC,LAC
pdidrew-1,Eliminated,JAC,TB
pdidrew-2,Alive,PIT,SF
pdinan04-1,Eliminated,JAC,TB
pdinan04-2,Eliminated,PIT,LAC
pdot94-1,Eliminated,PIT,TB
PDXBlue-1,Alive,PIT,SF
peach-gem-5949-1,Eliminated,PIT,TB
Peebs27-1,Eliminated,LV,LAC
PEEROT5982-1,Eliminated,LV,TB
peety-1,Eliminated,DET,LAC
peety-2,Eliminated,DET,LAC
peety-3,Eliminated,DET,LAC
peety-4,Eliminated,DET,LAC
peety-5,Eliminated,DET,LAC
peety-6,Eliminated,DET,LAC
peety-7,Eliminated,DET,LAC
peety-8,Alive,DET,PHI
peety-9,Alive,DET,PHI
peety-10,Alive,DET,PHI
peety-11,Alive,DET,PHI
peety-12,Alive,DET,SF
peety-13,Alive,DET,SF
peety-14,Eliminated,LV,LAC
peety-15,Alive,LV,PHI
peety-16,Eliminated,PIT,LAC
peety-17,Alive,PIT,PHI
peety-18,Alive,PIT,SF
peety-19,Eliminated,JAC,LAC
peety-20,Alive,JAC,PHI
peety-21,Alive,JAC,PHI
pekingtokyo-1,Alive,PIT,PHI
pekingtokyo-3,Alive,JAC,PHI
pelicano-1,Eliminated,DET,BAL
PenelopeCruz-1,Alive,JAC,SF
PenelopeCruz-2,Alive,JAC,SF
PenelopeCruz-3,Eliminated,KC,TB
PenelopeCruz-4,Eliminated,PHI,TB
PenelopeCruz-5,Eliminated,PIT,BAL
Pepquila-1,Eliminated,LV,TB
peteathans-2,Alive,DET,SF
Pete-Brookes-1,Eliminated,PIT,TB
petegreen-1,Alive,JAC,SF
Peter-Bernick-1,Eliminated,PIT,TB
Peter-Cimino-1,Alive,PIT,SF
peters346-2,Eliminated,JAC,TB
Peter-The-Hammer-1,Alive,JAC,SF
Peter-The-Hammer-2,Eliminated,JAC,TB
Peter-The-Hammer-3,Alive,PIT,PHI
Peter-The-Hammer-4,Alive,PIT,SF
petey2trey-1,Eliminated,JAC,LAC
peteyapple99-1,Alive,JAC,SF
pgeorgin-1,Eliminated,JAC,TB
phaslett-2,Eliminated,JAC,TB
phillyats-1,Alive,BAL,SF
phillyats-2,Eliminated,PIT,LAC
philsakalewsky-1,Alive,DET,PHI
PHIROMP-1,Alive,PIT,SF
PHIROMP-2,Alive,PIT,PHI
PHIROMP-3,Eliminated,JAC,TB
PHIROMP-4,Eliminated,JAC,TB
PHIROMP-6,Eliminated,PHI,TB
PHIROMP-7,Alive,JAC,SF
PHIROMP-8,Alive,PIT,SF
PHIROMP-9,Eliminated,PIT,TB
PHIROMP-10,Alive,PIT,KC
PHIROMP-11,Eliminated,PHI,TB
PHIROMP-12,Alive,CIN,KC
PHIROMP-13,Eliminated,LV,LAC
PHIROMP-15,Alive,LV,SF
PHIROMP-16,Eliminated,PIT,TB
PHIROMP-17,Alive,PIT,PHI
PHIROMP-19,Alive,JAC,SF
PHIROMP-20,Eliminated,JAC,TB
PHIROMP-22,Alive,PIT,SF
PHIROMP-25,Alive,JAC,SF
PHIROMP-26,Eliminated,PHI,TB
PHIROMP-27,Alive,JAC,PHI
PHIROMP-28,Eliminated,JAC,TB
PHIROMP-29,Eliminated,PHI,TB
PHIROMP-32,Alive,JAC,SF
PHIROMP-34,Alive,PIT,PHI
PHIROMP-35,Alive,PIT,PHI
PHIROMP-37,Alive,PHI,SF
PHIROMP-38,Eliminated,JAC,TB
PHIROMP-40,Alive,LV,SF
PHIROMP-41,Alive,DET,DAL
PHIROMP-42,Eliminated,PIT,LAC
PHIROMP-43,Alive,CHI,SF
PHIROMP-45,Eliminated,JAC,TB
PHIROMP-46,Eliminated,PIT,TB
PHIROMP-47,Alive,JAC,SF
PHIROMP-48,Eliminated,JAC,LAC
PHIROMP-50,Alive,PIT,SF
PHIROMP-51,Alive,JAC,SF
PHIROMP-53,Eliminated,JAC,LAC
PHIROMP-56,Alive,JAC,SF
PHIROMP-57,Alive,JAC,KC
PHIROMP-58,Eliminated,PIT,TB
PHIROMP-61,Alive,JAC,SF
PHIROMP-62,Alive,JAC,PHI
PHIROMP-63,Eliminated,JAC,TB
PHIROMP-65,Eliminated,JAC,LAC
PHIROMP-66,Alive,JAC,SF
PHIROMP-67,Alive,JAC,PHI
PHIROMP-68,Alive,PIT,PHI
PHIROMP-69,Eliminated,PIT,TB
PHIROMP-72,Eliminated,PHI,TB
PHIROMP-74,Eliminated,PHI,LAC
PHIROMP-75,Alive,PIT,SF
PHIROMP-76,Eliminated,PIT,TB
PHIROMP-77,Eliminated,JAC,TB
PHIROMP-78,Alive,DET,PHI
PHIROMP-79,Eliminated,DET,LAC
PHIROMP-81,Eliminated,JAC,TB
PHIROMP-82,Eliminated,JAC,LAC
PHIROMP-83,Eliminated,PIT,TB
PHIROMP-84,Eliminated,PIT,TB
PHIROMP-87,Eliminated,JAC,TB
PHIROMP-89,Alive,PIT,DAL
PHIROMP-90,Alive,PIT,PHI
PHIROMP-91,Eliminated,PIT,LAC
PHIROMP-95,Eliminated,JAC,CHI
PHIROMP-96,Alive,PIT,SF
PHIROMP-97,Alive,JAC,SF
PHIROMP-98,Eliminated,PHI,TB
PHIROMP-100,Eliminated,PIT,TB
PHIROMP-101,Eliminated,JAC,TB
PHIROMP-102,Eliminated,PHI,TB
PHIROMP-105,Alive,PIT,SF
PHIROMP-108,Alive,JAC,SF
PHIROMP-109,Eliminated,JAC,TB
PHIROMP-110,Alive,JAC,SF
PHIROMP-113,Eliminated,JAC,TB
PHIROMP-114,Alive,JAC,SF
PHIROMP-119,Eliminated,PIT,TB
PHIROMP-120,Alive,JAC,DAL
PHIROMP-122,Alive,JAC,SF
PHIROMP-124,Eliminated,LV,TB
PHIROMP-125,Alive,LV,SF
PHIROMP-127,Alive,PIT,SF
PHIROMP-132,Alive,JAC,PHI
PHIROMP-135,Alive,JAC,SF
PHIROMP-137,Alive,LV,SF
PHIROMP-138,Alive,PIT,DAL
PHIROMP-139,Eliminated,PHI,TB
PHIROMP-141,Eliminated,PIT,TB
PHIROMP-142,Eliminated,JAC,CHI
PHIROMP-143,Eliminated,PHI,TB
PHIROMP-144,Alive,PIT,PHI
PHIROMP-145,Eliminated,PIT,TB
PHIROMP-146,Alive,PIT,SF
PHIROMP-147,Eliminated,DET,TB
PHIROMP-148,Alive,JAC,PHI
PHIROMP-150,Eliminated,PHI,TB
PHXKID-1,Alive,JAC,SF
PickSicks-1,Alive,JAC,SF
pickswelldon-1,Alive,JAC,SF
pickswelldon-2,Alive,JAC,SF
pickswelldon-3,Alive,JAC,SF
pickswelldon-4,Alive,DET,SF
PieOMy21-1,Alive,PIT,CAR
PIERCE08-2,Eliminated,JAC,CHI
PIERCE08-3,Alive,JAC,SF
piercelutz-2,Eliminated,JAC,TB
Pimbarrato-1,Alive,PIT,SF
pinder-1,Alive,PIT,SF
pingeye14-1,Eliminated,PHI,TB
PinkGun21-1,Alive,DET,SF
pink-post-4261-1,Alive,PIT,PHI
PISTOLSMOKE-1,Eliminated,PIT,TB
PIZZALARRY-1,Eliminated,JAC,TB
Pizzolator-1,Alive,JAC,PHI
pj551155-3,Eliminated,NYJ,TB
pj551155-5,Eliminated,PIT,TB
pj551155-6,Eliminated,NYJ,TB
pj551155-8,Eliminated,LV,TB
pj551155-11,Eliminated,PIT,TB
pj551155-14,Eliminated,PIT,TB
pj551155-17,Alive,LV,SF
pj551155-29,Alive,LV,SF
pj551155-31,Eliminated,LV,TB
pj551155-32,Eliminated,LV,TB
pj551155-33,Eliminated,LV,TB
pj551155-34,Eliminated,LV,TB
pj551155-36,Eliminated,LV,TB
pj551155-38,Eliminated,LV,TB
pj551155-39,Eliminated,NYJ,TB
pj551155-41,Eliminated,LV,TB
pj551155-42,Eliminated,NYJ,TB
pj551155-44,Eliminated,PIT,TB
pj551155-45,Eliminated,LV,TB
pj551155-47,Eliminated,LV,TB
pj551155-48,Eliminated,LV,TB
pj551155-49,Eliminated,PIT,TB
pj551155-50,Eliminated,PIT,TB
PJT513-1,Eliminated,JAC,TB
PJT513-3,Alive,PIT,SF
pkenney22-1,Eliminated,JAC,TB
pkholidae-4,Eliminated,JAC,TB
pkholidae-5,Eliminated,PIT,LAC
pklafta24-1,Eliminated,PIT,TB
plasticdub-1,Alive,DET,PHI
plasticdub-2,Alive,DET,LA
plasticdub-3,Alive,DET,LA
plasticdub-4,Alive,DET,PHI
plasticdub-5,Alive,DET,PHI
plasticdub-6,Alive,DET,PHI
plasticdub-7,Alive,DET,SF
plasticdub-8,Alive,DET,LA
plasticdub-9,Alive,DET,PHI
plasticdub-10,Alive,DET,SF
plasticdub-11,Alive,DET,PHI
plasticdub-12,Alive,DET,LA
plasticdub-13,Alive,DET,SF
plasticdub-14,Alive,DET,SF
plasticdub-15,Alive,DET,SF
plasticdub-16,Alive,DET,PHI
plasticdub-17,Eliminated,DET,TB
plasticdub-18,Eliminated,DET,TB
plasticdub-19,Alive,DET,PHI
plasticdub-20,Eliminated,DET,TB
plasticdub-21,Alive,DET,SF
plasticdub-22,Alive,DET,SF
plasticdub-23,Alive,DET,SF
plasticdub-24,Alive,DET,PHI
plasticdub-25,Eliminated,DET,TB
plasticdub-26,Eliminated,DET,BAL
plasticdub-27,Alive,DET,PHI
plasticdub-28,Eliminated,DET,TB
plasticdub-29,Alive,DET,SF
plasticdub-30,Alive,DET,SF
plasticdub-31,Alive,PIT,PHI
plasticdub-32,Alive,PIT,PHI
plasticdub-33,Alive,PIT,PHI
plasticdub-34,Alive,PIT,PHI
plasticdub-35,Alive,PIT,PHI
plasticdub-36,Alive,PIT,PHI
plasticdub-37,Alive,PIT,SF
plasticdub-38,Eliminated,PIT,TB
plasticdub-39,Alive,PIT,SF
plasticdub-40,Alive,PIT,LA
plasticdub-41,Alive,PIT,PHI
plasticdub-42,Alive,PIT,SF
plasticdub-43,Alive,PIT,PHI
plasticdub-44,Alive,PIT,SF
plasticdub-45,Alive,PIT,SF
plasticdub-46,Eliminated,PIT,TB
plasticdub-47,Alive,PIT,LA
plasticdub-48,Alive,PIT,SF
plasticdub-49,Alive,PIT,SF
plasticdub-50,Eliminated,PIT,BAL
plasticdub-51,Alive,PIT,PHI
plasticdub-52,Alive,PIT,LA
plasticdub-53,Alive,PIT,DAL
plasticdub-77,Eliminated,JAC,TB
plasticdub-78,Eliminated,JAC,TB
plasticdub-79,Alive,JAC,PHI
plasticdub-80,Alive,JAC,SF
plasticdub-81,Eliminated,JAC,TB
plasticdub-82,Alive,JAC,SF
plasticdub-83,Alive,JAC,DAL
plasticdub-84,Alive,JAC,DAL
plasticdub-85,Eliminated,JAC,TB
plasticdub-86,Eliminated,JAC,BAL
plasticdub-87,Alive,JAC,SF
plasticdub-88,Alive,JAC,SF
plasticdub-89,Alive,JAC,SF
plasticdub-90,Alive,JAC,PHI
plasticdub-91,Alive,JAC,PHI
plasticdub-92,Alive,JAC,SF
plasticdub-93,Eliminated,JAC,LAC
plasticdub-94,Alive,JAC,SF
plasticdub-95,Alive,JAC,SF
plasticdub-96,Eliminated,JAC,TB
plasticdub-97,Alive,JAC,DAL
plasticdub-98,Alive,LV,LA
plasticdub-99,Alive,LV,SF
plasticdub-100,Alive,LV,PHI
plasticdub-101,Alive,LV,SF
plasticdub-102,Alive,LV,PHI
plasticdub-103,Alive,LV,DAL
plasticdub-104,Eliminated,LV,TB
plasticdub-105,Alive,LV,SF
plasticdub-106,Alive,LV,PHI
plasticdub-107,Eliminated,DET,LAC
plasticdub-108,Alive,DET,SF
plasticdub-109,Alive,DET,DAL
plasticdub-110,Eliminated,DET,BAL
plasticdub-111,Alive,DET,DAL
plasticdub-112,Alive,DET,SF
plasticdub-113,Alive,DET,KC
plasticdub-114,Alive,DET,DAL
plasticdub-115,Alive,DET,DAL
plasticdub-116,Alive,DET,SF
plasticdub-128,Eliminated,PIT,BAL
plasticdub-129,Eliminated,PIT,TB
plasticdub-130,Eliminated,PIT,BAL
plasticdub-131,Alive,PIT,DAL
plasticdub-132,Alive,PIT,SF
plasticdub-133,Alive,PIT,SF
plasticdub-134,Eliminated,PIT,BAL
plasticdub-135,Alive,PIT,SF
plasticdub-136,Alive,PIT,SF
plasticdub-137,Eliminated,PIT,LAC
plasticdub-138,Alive,JAC,KC
plasticdub-139,Alive,JAC,SF
plasticdub-140,Eliminated,JAC,TB
plasticdub-141,Eliminated,JAC,BAL
plasticdub-142,Eliminated,JAC,BAL
plasticdub-143,Eliminated,JAC,BAL
plasticdub-144,Alive,JAC,DAL
plasticdub-145,Alive,JAC,LA
plasticdub-146,Alive,CIN,LA
plasticdub-147,Alive,CIN,DAL
plasticdub-148,Alive,CIN,DAL
plasticdub-149,Alive,CIN,SF
PLEASE-SIGN-ZEKE-1,Eliminated,JAC,TB
plum-play-3636-1,Alive,BAL,PHI
plum-play-3636-2,Eliminated,BAL,CHI
plum-play-3636-3,Alive,BAL,PHI
plum-play-3636-4,Alive,BAL,SF
plum-play-3636-5,Alive,BAL,PHI
plum-play-3636-6,Alive,BAL,SF
plum-play-3636-7,Eliminated,BAL,TB
plum-play-3636-8,Eliminated,BUF,CHI
plum-play-3636-9,Alive,BUF,NE
plum-play-3636-10,Alive,BUF,KC
plum-play-3636-11,Alive,CHI,PHI
plum-play-3636-12,Alive,CHI,PHI
plum-play-3636-13,Alive,CHI,PHI
plum-play-3636-14,Alive,CHI,SEA
plum-play-3636-15,Alive,CHI,KC
plum-play-3636-16,Alive,CHI,KC
plum-play-3636-17,Alive,CIN,SF
plum-play-3636-18,Eliminated,CIN,TB
plum-play-3636-19,Alive,CIN,SF
plum-play-3636-20,Eliminated,CIN,LAC
plum-play-3636-21,Alive,CIN,SF
plum-play-3636-22,Alive,CIN,SF
plum-play-3636-23,Alive,CIN,SF
plum-play-3636-24,Alive,CIN,SF
plum-play-3636-25,Alive,CIN,SF
plum-play-3636-26,Alive,CIN,SF
plum-play-3636-27,Alive,CIN,KC
plum-play-3636-28,Alive,CIN,SF
plum-play-3636-29,Alive,CIN,SF
plum-play-3636-30,Alive,BAL,SF
plum-play-3636-31,Alive,CHI,PHI
plum-play-3636-32,Alive,CIN,SF
plum-play-3636-33,Alive,CIN,PHI
plum-play-3636-34,Alive,CIN,PHI
plum-play-3636-35,Alive,DET,KC
plum-play-3636-36,Alive,DET,NE
plum-play-3636-37,Alive,JAC,KC
plum-play-3636-38,Alive,JAC,SF
plum-play-3636-39,Alive,KC,PHI
plum-play-3636-40,Alive,KC,PHI
plum-play-3636-43,Alive,LV,SF
plum-play-3636-44,Alive,MIN,SF
plum-play-3636-45,Eliminated,PHI,LAC
plum-play-3636-46,Alive,PHI,KC
plum-play-3636-47,Alive,PIT,SF
plum-play-3636-48,Alive,PIT,SF
plum-play-3636-61,Alive,DET,PHI
plum-play-3636-62,Alive,DET,PHI
plum-play-3636-63,Alive,DET,SF
plum-play-3636-64,Alive,DET,PHI
plum-play-3636-65,Eliminated,DET,TB
plum-play-3636-66,Alive,DET,PHI
plum-play-3636-67,Alive,DET,SF
plum-play-3636-68,Eliminated,DET,TB
plum-play-3636-69,Alive,DET,PHI
plum-play-3636-70,Alive,DET,PHI
plum-play-3636-71,Alive,DET,PHI
plum-play-3636-72,Alive,DET,PHI
plum-play-3636-73,Alive,JAC,SF
plum-play-3636-74,Alive,JAC,SF
plum-play-3636-75,Alive,JAC,SF
plum-play-3636-76,Eliminated,JAC,LAC
plum-play-3636-77,Alive,JAC,SF
plum-play-3636-78,Eliminated,JAC,TB
plum-play-3636-79,Alive,JAC,SF
plum-play-3636-80,Alive,JAC,PHI
plum-play-3636-81,Alive,JAC,SF
plum-play-3636-82,Eliminated,JAC,LAC
plum-play-3636-83,Alive,JAC,SF
plum-play-3636-84,Alive,JAC,SF
plum-play-3636-85,Alive,JAC,PHI
plum-play-3636-86,Alive,JAC,PHI
plum-play-3636-87,Alive,JAC,SF
plum-play-3636-88,Alive,JAC,SF
plum-play-3636-89,Alive,JAC,SF
plum-play-3636-90,Alive,JAC,KC
plum-play-3636-91,Alive,KC,SF
plum-play-3636-92,Eliminated,KC,CHI
plum-play-3636-93,Eliminated,KC,CHI
plum-play-3636-94,Alive,KC,SF
plum-play-3636-95,Alive,KC,PHI
plum-play-3636-96,Alive,KC,PHI
plum-play-3636-97,Alive,KC,SF
plum-play-3636-98,Alive,KC,SF
plum-play-3636-99,Alive,KC,PHI
plum-play-3636-100,Alive,KC,SF
plum-play-3636-101,Alive,KC,PHI
plum-play-3636-102,Alive,KC,DAL
plum-play-3636-103,Alive,KC,PHI
plum-play-3636-104,Eliminated,KC,CHI
plum-play-3636-118,Eliminated,MIN,TB
plum-play-3636-119,Alive,MIN,PHI
plum-play-3636-120,Alive,MIN,PHI
plum-play-3636-121,Alive,MIN,PHI
plum-play-3636-122,Alive,MIN,KC
plum-play-3636-123,Alive,MIN,PHI
plum-play-3636-124,Alive,MIN,KC
plum-play-3636-125,Alive,MIN,PHI
plum-play-3636-126,Alive,MIN,SEA
plum-play-3636-127,Alive,MIN,CAR
plum-play-3636-128,Alive,MIN,NE
plum-play-3636-129,Eliminated,PHI,LAC
plum-play-3636-130,Eliminated,PHI,CHI
plum-play-3636-131,Alive,PHI,SF
plum-play-3636-132,Eliminated,PHI,LAC
plum-play-3636-133,Eliminated,PHI,LAC
plum-play-3636-134,Eliminated,PHI,LAC
plum-play-3636-135,Eliminated,PHI,LAC
plum-play-3636-136,Alive,PHI,KC
plum-play-3636-137,Alive,PIT,SF
plum-play-3636-138,Alive,PIT,SF
plum-play-3636-139,Alive,PIT,KC
plum-play-3636-140,Alive,PIT,PHI
plum-play-3636-141,Eliminated,PIT,LAC
