week,team,actual,behavioral,topdown,behavioral_err,topdown_err,alive,entry_logloss,entry_top1
13,WAS,0.08451,0.0458,0.01823,-0.03871,-0.06627,71,1.4359,0.6197
14,ATL,0.0,0.00742,0.00084,0.00742,0.00084,71,1.2127,0.6056
14,BAL,0.02817,0.0132,0.02817,-0.01497,-0.0,71,1.2127,0.6056
14,BUF,0.0,0.00161,0.00657,0.00161,0.00657,71,1.2127,0.6056
14,CHI,0.0,0.00955,0.00014,0.00955,0.00014,71,1.2127,0.6056
14,CIN,0.0,0.00268,1e-05,0.00268,1e-05,71,1.2127,0.6056
14,CLE,0.50704,0.63175,0.41851,0.12471,-0.08853,71,1.2127,0.6056
14,DAL,0.07042,0.05735,0.11675,-0.01308,0.04633,71,1.2127,0.6056
14,DEN,0.0,0.00069,0.0,0.00069,0.0,71,1.2127,0.6056
14,DET,0.0,0.02387,0.00227,0.02387,0.00227,71,1.2127,0.6056
14,GB,0.0,0.00437,0.00366,0.00437,0.00366,71,1.2127,0.6056
14,HOU,0.0,0.0037,9e-05,0.0037,9e-05,71,1.2127,0.6056
14,IND,0.0,0.00041,0.0,0.00041,0.0,71,1.2127,0.6056
14,JAX,0.01408,0.00968,0.00136,-0.0044,-0.01272,71,1.2127,0.6056
14,KC,0.0,0.00041,0.00056,0.00041,0.00056,71,1.2127,0.6056
14,LA,0.0,0.00554,0.03726,0.00554,0.03726,71,1.2127,0.6056
14,LAC,0.0,0.00726,5e-05,0.00726,5e-05,71,1.2127,0.6056
14,LV,0.0,0.00522,0.00203,0.00522,0.00203,71,1.2127,0.6056
14,MIA,0.0,0.00053,0.00015,0.00053,0.00015,71,1.2127,0.6056
14,MIN,0.01408,0.01651,0.04169,0.00242,0.0276,71,1.2127,0.6056
14,NE,0.0,0.00384,0.0,0.00384,0.0,71,1.2127,0.6056
14,NO,0.0,0.01058,0.0,0.01058,0.0,71,1.2127,0.6056
14,NYG,0.0,0.00693,0.00484,0.00693,0.00484,71,1.2127,0.6056
14,NYJ,0.0,0.00784,2e-05,0.00784,2e-05,71,1.2127,0.6056
14,PHI,0.0,0.00746,0.00096,0.00746,0.00096,71,1.2127,0.6056
14,PIT,0.0,0.02787,0.00666,0.02787,0.00666,71,1.2127,0.6056
14,SEA,0.3662,0.08971,0.28486,-0.27649,-0.08134,71,1.2127,0.6056
14,SF,0.0,0.00097,0.004,0.00097,0.004,71,1.2127,0.6056
14,TB,0.0,0.00973,0.03525,0.00973,0.03525,71,1.2127,0.6056
14,TEN,0.0,0.00098,0.0,0.00098,0.0,71,1.2127,0.6056
14,WAS,0.0,0.03235,0.00331,0.03235,0.00331,71,1.2127,0.6056
15,ARI,0.01429,0.03551,0.01385,0.02122,-0.00043,70,1.4184,0.5429
15,BAL,0.0,0.0,0.0,0.0,0.0,70,1.4184,0.5429
15,BUF,0.1,0.03209,0.10401,-0.06791,0.00401,70,1.4184,0.5429
15,CAR,0.0,0.02466,0.0,0.02466,0.0,70,1.4184,0.5429
15,CIN,0.08571,0.07651,0.08837,-0.00921,0.00265,70,1.4184,0.5429
15,CLE,0.0,0.00265,0.0,0.00265,0.0,70,1.4184,0.5429
15,DAL,0.11429,0.07933,0.12623,-0.03495,0.01194,70,1.4184,0.5429
15,DEN,0.0,0.00303,0.0,0.00303,0.0,70,1.4184,0.5429
15,DET,0.05714,0.07232,0.01526,0.01517,-0.04188,70,1.4184,0.5429
15,HOU,0.0,0.00205,1e-05,0.00205,1e-05,70,1.4184,0.5429
15,JAX,0.0,0.05089,0.0,0.05089,0.0,70,1.4184,0.5429
15,KC,0.04286,0.00724,0.03636,-0.03561,-0.00649,70,1.4184,0.5429
15,LA,0.0,0.00942,0.00328,0.00942,0.00328,70,1.4184,0.5429
15,LAC,0.0,0.02623,0.0,0.02623,0.0,70,1.4184,0.5429
15,LV,0.15714,0.01801,0.17235,-0.13913,0.01521,70,1.4184,0.5429
15,MIA,0.0,0.00778,0.00348,0.00778,0.00348,70,1.4184,0.5429
15,MIN,0.0,0.00638,0.0019,0.00638,0.0019,70,1.4184,0.5429
15,NE,0.01429,0.05801,0.00299,0.04372,-0.0113,70,1.4184,0.5429
15,NYG,0.0,0.00647,0.0,0.00647,0.0,70,1.4184,0.5429
15,NYJ,0.0,0.00226,0.0,0.00226,0.0,70,1.4184,0.5429
15,PHI,0.01429,0.0053,0.00892,-0.00899,-0.00537,70,1.4184,0.5429
15,PIT,0.01429,0.0573,0.00199,0.04302,-0.0123,70,1.4184,0.5429
15,SEA,0.21429,0.23591,0.22439,0.02163,0.0101,70,1.4184,0.5429
15,SF,0.0,0.00173,0.00189,0.00173,0.00189,70,1.4184,0.5429
15,TB,0.0,0.00731,0.0,0.00731,0.0,70,1.4184,0.5429
15,TEN,0.17143,0.1716,0.19472,0.00017,0.0233,70,1.4184,0.5429
