week,team,actual,behavioral,topdown,behavioral_err,topdown_err,alive,entry_logloss,entry_top1
13,DAL,0.09259,0.43838,0.21829,0.34579,0.12569,54,0.7788,0.463
13,DET,0.31481,0.17015,0.28926,-0.14466,-0.02555,54,0.7788,0.463
13,GB,0.05556,0.11369,0.15723,0.05814,0.10168,54,0.7788,0.463
13,KC,0.53704,0.2635,0.24283,-0.27353,-0.29421,54,0.7788,0.463
13,LV,0.0,0.0036,0.01109,0.0036,0.01109,54,0.7788,0.463
13,MIA,0.0,0.00091,0.04108,0.00091,0.04108,54,0.7788,0.463
13,NYG,0.0,0.00745,0.01719,0.00745,0.01719,54,0.7788,0.463
14,ARI,0.0,0.00386,7e-05,0.00386,7e-05,54,1.7867,0.537
14,ATL,0.0,0.01097,0.00203,0.01097,0.00203,54,1.7867,0.537
14,BAL,0.0,0.01451,0.00132,0.01451,0.00132,54,1.7867,0.537
14,BUF,0.2037,0.02902,0.22818,-0.17468,0.02448,54,1.7867,0.537
14,CAR,0.0,0.00051,1e-05,0.00051,1e-05,54,1.7867,0.537
14,CIN,0.03704,0.05013,0.01398,0.01309,-0.02305,54,1.7867,0.537
14,CLE,0.0,0.00052,0.00014,0.00052,0.00014,54,1.7867,0.537
14,DEN,0.2037,0.12354,0.20302,-0.08017,-0.00069,54,1.7867,0.537
14,HOU,0.01852,0.00573,0.05767,-0.01279,0.03915,54,1.7867,0.537
14,IND,0.03704,0.00639,0.01885,-0.03064,-0.01818,54,1.7867,0.537
14,JAX,0.0,0.00301,9e-05,0.00301,9e-05,54,1.7867,0.537
14,LA,0.01852,0.02071,0.01981,0.00219,0.00129,54,1.7867,0.537
14,LAC,0.0,0.00126,0.00045,0.00126,0.00045,54,1.7867,0.537
14,MIN,0.03704,0.0287,0.02852,-0.00834,-0.00852,54,1.7867,0.537
14,NE,0.0,0.01446,0.00081,0.01446,0.00081,54,1.7867,0.537
14,NO,0.0,0.00626,0.00024,0.00626,0.00024,54,1.7867,0.537
14,NYJ,0.0,0.00383,8e-05,0.00383,8e-05,54,1.7867,0.537
14,PHI,0.0,0.00026,3e-05,0.00026,3e-05,54,1.7867,0.537
14,PIT,0.0,0.00316,2e-05,0.00316,2e-05,54,1.7867,0.537
14,SEA,0.0,0.0031,0.01462,0.0031,0.01462,54,1.7867,0.537
14,SF,0.0,0.00156,0.0,0.00156,0.0,54,1.7867,0.537
14,TB,0.2037,0.58796,0.30693,0.38426,0.10323,54,1.7867,0.537
14,TEN,0.0,0.00217,0.0,0.00217,0.0,54,1.7867,0.537
14,WAS,0.24074,0.07838,0.10312,-0.16236,-0.13762,54,1.7867,0.537
15,ARI,0.0,0.02321,0.00671,0.02321,0.00671,52,1.5984,0.4231
15,ATL,0.0,0.00157,3e-05,0.00157,3e-05,52,1.5984,0.4231
15,BUF,0.0,0.00167,0.00538,0.00167,0.00538,52,1.5984,0.4231
15,CAR,0.0,0.00014,0.0,0.00014,0.0,52,1.5984,0.4231
15,CHI,0.0,0.00066,0.00016,0.00066,0.00016,52,1.5984,0.4231
15,CIN,0.05769,0.00552,0.03707,-0.05217,-0.02062,52,1.5984,0.4231
15,CLE,0.0,0.00037,0.0001,0.00037,0.0001,52,1.5984,0.4231
15,DAL,0.0,0.00595,1e-05,0.00595,1e-05,52,1.5984,0.4231
15,DET,0.0,0.0,0.0,0.0,0.0,52,1.5984,0.4231
15,GB,0.0,0.0007,0.0,0.0007,0.0,52,1.5984,0.4231
15,JAX,0.0,0.01578,0.0,0.01578,0.0,52,1.5984,0.4231
15,KC,0.0,0.00157,0.00143,0.00157,0.00143,52,1.5984,0.4231
15,LA,0.0,0.002,0.0,0.002,0.0,52,1.5984,0.4231
15,LAC,0.0,5e-05,3e-05,5e-05,3e-05,52,1.5984,0.4231
15,LV,0.0,0.00164,0.0,0.00164,0.0,52,1.5984,0.4231
15,MIA,0.07692,0.02191,0.10815,-0.05501,0.03123,52,1.5984,0.4231
15,MIN,0.07692,0.01428,0.04847,-0.06264,-0.02845,52,1.5984,0.4231
15,NO,0.03846,0.06174,0.09336,0.02328,0.0549,52,1.5984,0.4231
15,NYG,0.0,0.00166,0.0001,0.00166,0.0001,52,1.5984,0.4231
15,NYJ,0.0,0.00014,0.0,0.00014,0.0,52,1.5984,0.4231
15,PHI,0.21154,0.0817,0.1948,-0.12984,-0.01674,52,1.5984,0.4231
15,PIT,0.38462,0.68746,0.30764,0.30284,-0.07698,52,1.5984,0.4231
15,SEA,0.0,0.00195,3e-05,0.00195,3e-05,52,1.5984,0.4231
15,SF,0.0,0.01775,0.00698,0.01775,0.00698,52,1.5984,0.4231
15,TB,0.13462,0.04516,0.14699,-0.08945,0.01237,52,1.5984,0.4231
15,TEN,0.01923,0.00541,0.04256,-0.01382,0.02333,52,1.5984,0.4231
16,ARI,0.19608,0.25435,0.23455,0.05827,0.03847,51,1.1882,0.549
16,ATL,0.0,0.03873,0.03561,0.03873,0.03561,51,1.1882,0.549
16,BAL,0.23529,0.31791,0.33752,0.08261,0.10223,51,1.1882,0.549
16,BUF,0.0,0.00082,3e-05,0.00082,3e-05,51,1.1882,0.549
16,CAR,0.0,0.00512,0.01062,0.00512,0.01062,51,1.1882,0.549
16,CHI,0.0,0.00109,0.0,0.00109,0.0,51,1.1882,0.549
16,CIN,0.15686,0.07327,0.11539,-0.08359,-0.04147,51,1.1882,0.549
16,CLE,0.0,0.00226,9e-05,0.00226,9e-05,51,1.1882,0.549
16,DAL,0.0,0.02336,0.00087,0.02336,0.00087,51,1.1882,0.549
16,DEN,0.0,0.0,0.0,0.0,0.0,51,1.1882,0.549
16,DET,0.0,0.0,0.0,0.0,0.0,51,1.1882,0.549
16,GB,0.0,0.00687,0.00479,0.00687,0.00479,51,1.1882,0.549
16,HOU,0.0,0.00838,0.00147,0.00838,0.00147,51,1.1882,0.549
16,IND,0.0,0.00078,7e-05,0.00078,7e-05,51,1.1882,0.549
16,JAX,0.0,0.01571,3e-05,0.01571,3e-05,51,1.1882,0.549
16,KC,0.0,0.01379,0.00638,0.01379,0.00638,51,1.1882,0.549
16,LA,0.0,0.00456,1e-05,0.00456,1e-05,51,1.1882,0.549
16,LAC,0.0,0.00103,0.00068,0.00103,0.00068,51,1.1882,0.549
16,LV,0.0,0.0048,0.0,0.0048,0.0,51,1.1882,0.549
16,MIA,0.0,0.00026,1e-05,0.00026,1e-05,51,1.1882,0.549
16,MIN,0.29412,0.17353,0.19838,-0.12059,-0.09574,51,1.1882,0.549
16,NE,0.0,0.00425,1e-05,0.00425,1e-05,51,1.1882,0.549
16,NO,0.0,0.00225,0.0001,0.00225,0.0001,51,1.1882,0.549
16,NYG,0.0,0.00047,1e-05,0.00047,1e-05,51,1.1882,0.549
16,NYJ,0.0,0.00061,0.00508,0.00061,0.00508,51,1.1882,0.549
16,PHI,0.0,0.00365,0.00173,0.00365,0.00173,51,1.1882,0.549
16,PIT,0.0,0.00082,0.0,0.00082,0.0,51,1.1882,0.549
16,SEA,0.0,0.00955,0.0,0.00955,0.0,51,1.1882,0.549
16,SF,0.01961,0.01171,0.00433,-0.00789,-0.01528,51,1.1882,0.549
16,TB,0.0,0.00263,0.0,0.00263,0.0,51,1.1882,0.549
16,TEN,0.0,0.00352,0.0,0.00352,0.0,51,1.1882,0.549
16,WAS,0.09804,0.01393,0.04226,-0.08411,-0.05578,51,1.1882,0.549
17,ARI,0.08,0.0979,0.07807,0.0179,-0.00193,50,1.1332,0.46
17,ATL,0.16,0.38455,0.11537,0.22455,-0.04463,50,1.1332,0.46
17,BAL,0.0,0.01104,0.01764,0.01104,0.01764,50,1.1332,0.46
17,BUF,0.14,0.03847,0.09888,-0.10153,-0.04112,50,1.1332,0.46
17,CAR,0.0,0.00178,0.01292,0.00178,0.01292,50,1.1332,0.46
17,CHI,0.0,0.00066,0.01288,0.00066,0.01288,50,1.1332,0.46
17,CIN,0.18,0.21636,0.09922,0.03636,-0.08078,50,1.1332,0.46
17,CLE,0.0,0.00041,0.01292,0.00041,0.01292,50,1.1332,0.46
17,DAL,0.0,0.00346,0.01806,0.00346,0.01806,50,1.1332,0.46
17,DEN,0.0,0.0,0.0,0.0,0.0,50,1.1332,0.46
17,DET,0.0,0.0,0.0,0.0,0.0,50,1.1332,0.46
17,GB,0.42,0.17797,0.20657,-0.24203,-0.21343,50,1.1332,0.46
17,HOU,0.0,0.00069,0.01526,0.00069,0.01526,50,1.1332,0.46
17,IND,0.0,0.00483,0.00745,0.00483,0.00745,50,1.1332,0.46
17,JAX,0.0,0.00686,0.02089,0.00686,0.02089,50,1.1332,0.46
17,KC,0.0,0.00082,0.01476,0.00082,0.01476,50,1.1332,0.46
17,LA,0.0,0.01348,0.01387,0.01348,0.01387,50,1.1332,0.46
17,LAC,0.0,0.00043,0.01759,0.00043,0.01759,50,1.1332,0.46
17,LV,0.0,0.01041,0.01885,0.01041,0.01885,50,1.1332,0.46
17,MIA,0.0,0.00015,0.01877,0.00015,0.01877,50,1.1332,0.46
17,MIN,0.0,0.00304,0.01752,0.00304,0.01752,50,1.1332,0.46
17,NE,0.0,0.00047,0.01288,0.00047,0.01288,50,1.1332,0.46
17,NO,0.0,0.00115,0.01288,0.00115,0.01288,50,1.1332,0.46
17,NYG,0.0,0.00067,0.01288,0.00067,0.01288,50,1.1332,0.46
17,NYJ,0.0,0.00029,0.01526,0.00029,0.01526,50,1.1332,0.46
17,PHI,0.0,0.00074,0.01708,0.00074,0.01708,50,1.1332,0.46
17,PIT,0.0,0.00058,0.01288,0.00058,0.01288,50,1.1332,0.46
17,SEA,0.0,0.00251,0.02157,0.00251,0.02157,50,1.1332,0.46
17,SF,0.0,0.00904,0.01532,0.00904,0.01532,50,1.1332,0.46
17,TB,0.02,0.00594,0.02117,-0.01406,0.00117,50,1.1332,0.46
17,TEN,0.0,0.00527,0.02157,0.00527,0.02157,50,1.1332,0.46
17,WAS,0.0,5e-05,0.01902,5e-05,0.01902,50,1.1332,0.46
