Game ID,Season,Week_x,Date_x,Time,Away Team,Home Team,Location,Away QB,Home QB,Away QB ID,Home QB ID,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Away Team Previous Opponent,Home Team Previous Opponent,Away Team Previous Location,Home Team Previous Location,Away Team Next Opponent,Home Team Next Opponent,Away Team Next Location,Home Team Next Location,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Massey-Peabody Preseason Rank,Home Team Massey-Peabody Preseason Rank,Away Team Generic Sports Fan Preseason Rank,Home Team Generic Sports Fan Preseason Rank,Massey-Peabody Preseason Winner,Massey-Peabody Preseason Difference,Generic Sports Fan Preseason Winner,Generic Sports Fan Preseason Difference,Away Team MP + GSF Average Preseason Rank,Home Team MP + GSF Average Preseason Rank,MP + GSF Average Preseason Winner,MP + GSF Average Preseason Difference,Away Team Adjusted Massey-Peabody Preseason Rank,Home Team Adjusted Massey-Peabody Preseason Rank,Away Team Adjusted Generic Sports Fan Preseason Rank,Home Team Adjusted Generic Sports Fan Preseason Rank,Adjusted Massey-Peabody Preseason Winner,Adjusted Massey-Peabody Preseason Difference,Adjusted Generic Sports Fan Preseason Winner,Adjusted Generic Sports Fan Preseason Difference,Away Team Adjusted MP + GSF Average Preseason Rank,Home Team Adjusted MP + GSF Average Preseason Rank,Adjusted MP + GSF Average Preseason Winner,Adjusted MP + GSF Average Preseason Difference,Away Team Massey-Peabody Current Rank,Home Team Massey-Peabody Current Rank,Away Team Generic Sports Fan Current Rank,Home Team Generic Sports Fan Current Rank,Massey-Peabody Current Winner,Massey-Peabody Current Difference,Generic Sports Fan Current Winner,Generic Sports Fan Current Difference,Away Team MP + GSF Average Current Rank,Home Team MP + GSF Average Current Rank,MP + GSF Average Current Winner,MP + GSF Average Current Difference,Away Team Adjusted Massey-Peabody Current Rank,Home Team Adjusted Massey-Peabody Current Rank,Away Team Adjusted Generic Sports Fan Current Rank,Home Team Adjusted Generic Sports Fan Current Rank,Adjusted Massey-Peabody Current Winner,Adjusted Massey-Peabody Current Difference,Adjusted Generic Sports Fan Current Winner,Adjusted Generic Sports Fan Current Difference,Away Team Adjusted MP + GSF Average Current Rank,Home Team Adjusted MP + GSF Average Current Rank,Adjusted MP + GSF Average Current Winner,Adjusted MP + GSF Average Current Difference,Massey-Peabody Bayesian Same Winner Across All Metrics,Generic Sports Fan Bayesian Same Adjusted Winner,Massey-Peabody Bayesian Same Current and Preseason Adjusted Winner,Generic Sports Fan Bayesian Current and Preseason Adjusted Winner,Massey-Peabody Bayesian Same Current and Adjusted Current Winner,Generic Sports Fan Bayesian Same Current and Adjusted Current Winner,Thursday Night Game,Masey-Peabody Home Team Winner?,Generic Sports Fan Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Home Team Sportsbook Moneyline,Away Team Sportsbook Moneyline,Sportsbook Favorite,Sportsbook Underdog,Home Team Sportsbook Spread,Away Team Sportsbook Spread,Massey-Peabody Home Team Moneyline,Massey-Peabody Away Team Moneyline,Generic Sports Fan Home Team Moneyline,Generic Sports Fan Away Team Moneyline,Massey-Peabody Home Team Spread,Massey-Peabody Away Team Spread,Generic Sports Fan Home Team Spread,Generic Sports Fan Away Team Spread,Away Team Sportsbook Implied Odds to Win,Home Team Sportsbook Implied Odds to Win,Away Team Massey-Peabody Implied Odds to Win,Home Team Massey-Peabody Implied Odds to Win,Away Team Generic Sports Fan Implied Odds to Win,Home Team Generic Sports Fan Implied Odds to Win,Away Team Sportsbook Fair Odds,Home Team Sportsbook Fair Odds,Away Team Massey-Peabody Fair Odds,Home Team Massey-Peabody Fair Odds,Away Team Generic Sports Fan Fair Odds,Home Team Generic Sports Fan Fair Odds,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Favorite,Underdog,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Thanksgiving Underdog,Home Team Thanksgiving Underdog,Away Team Christmas Favorite,Home Team Christmas Favorite,Away Team Christmas Underdog,Home Team Christmas Underdog,Away Team Pre Thanksgiving,Home Team Pre Thanksgiving,Divisional Matchup Boolean,Away Team Star Rating,Home Team Star Rating,Away Team Public Pick %,Home Team Public Pick %,temp,wind,Matchup_ID,Week_y,Date_y,Matchup,Wind,Temperature,Precipitation,Sim_Weather_Source,Sim_Spread_Mean,Sim_Spread_Median,Sim_Spread_Std,Sim_Spread_Variance,Sim_Spread_Variance_Label,Sim_Spread_25th,Sim_Spread_75th,Sim_Total_Mean,Sim_Total_Median,Sim_Total_Std,Sim_Total_10th_Floor,Sim_Total_90th_Ceiling,Sim_Home_Win_Pct,Sim_Away_Win_Pct,Sim_Prob_Land_3,Sim_Prob_Land_7
2025_08_MIA_ATL,2025,8,2025-10-26,13:00,Miami Dolphins,Atlanta Falcons,Home,Tua Tagovailoa,Kirk Cousins,00-0036212,00-0029604,7,7,0,0,2,7,Mercedes-Benz Stadium,True,-5,5,AFC East,Hard Rock Stadium,25.9602,-80.2384,America/New_York,NFC South,Mercedes-Benz Stadium,33.7489,-84.388,America/New_York,Cleveland Browns,San Francisco 49ers,FirstEnergy Stadium,Levi's Stadium,Baltimore Ravens,New England Patriots,Hard Rock Stadium,Gillette Stadium,33.7489,-84.388,America/New_York,592,0,-592,592,0.0,0.0,America/New_York,America/Los_Angeles,0.0,-3.0,0.0,0.0,0.0,0,0.66,-0.71,0.66,-0.71,Miami Dolphins,1.37,Miami Dolphins,1.37,0.66,-0.71,Miami Dolphins,1.37,1.2615,-0.968,1.2615,-0.968,Miami Dolphins,2.2295,Miami Dolphins,2.2295,1.2615,-0.968,Miami Dolphins,2.2295,-1.2,-1.47,-3.262,-0.2,Miami Dolphins,0.27,Atlanta Falcons,3.062,-2.231,-0.835,Atlanta Falcons,1.396,-1.7389999999999999,-0.5405,-3.801,0.7295,Atlanta Falcons,1.1985,Atlanta Falcons,4.5305,-2.77,0.09450000000000003,Atlanta Falcons,2.8645,Different,Different,Different,Different,Different,Same,False,Home Team,Home Team,0,No,No,No,No,No,-355.0,280.0,Atlanta Falcons,Miami Dolphins,7.0,-7.0,-122,101,-224,181,-1.1985,1.1985,-4.5305,4.5305,0.2632,0.7802,0.4975,0.5495,0.3559,0.6914,0.2522,0.7478,0.4752,0.5248,0.3398,0.6602,0.2522,0.7478,-0.2478,0.2478,-0.11724444444444446,-0.06761999999999999,Atlanta Falcons,Miami Dolphins,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,0.0,0.226,,,109,8,2025-10-26,MIA @ ATL,0.0,70.0,0.0,Dome,-0.89,-2.0,13.76,189.25,Med-High,-10.0,9.0,44.28,44.0,12.227173621682763,29.0,61.0,0.523,0.477,0.088,0.1
2025_08_CHI_BAL,2025,8,2025-10-26,13:00,Chicago Bears,Baltimore Ravens,Home,Caleb Williams,Tyler Huntley,00-0039918,00-0035993,7,14,-7,7,-2,3,M&T Bank Stadium,False,-5,5,NFC North,Soldier Field,41.8623,-87.6167,America/Chicago,AFC North,M&T Bank Stadium,39.2789,-76.6228,America/New_York,New Orleans Saints,Los Angeles Rams,Soldier Field,M&T Bank Stadium,Cincinnati Bengals,Miami Dolphins,Paycor Stadium,Hard Rock Stadium,39.2789,-76.6228,America/New_York,603,0,-603,603,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0,-1.575,6.69,-1.575,6.69,Baltimore Ravens,8.265,Baltimore Ravens,8.265,-1.575,6.69,Baltimore Ravens,8.265,7.3205,-3.752,7.3205,-3.752,Chicago Bears,11.0725,Chicago Bears,11.0725,7.3205,-3.752,Chicago Bears,11.0725,1.34,4.35,2.049,3.905,Baltimore Ravens,3.01,Baltimore Ravens,1.8559999999999999,1.6945000000000001,4.1274999999999995,Baltimore Ravens,2.4329999999999994,-1.0179999999999998,2.9704999999999995,-0.30899999999999994,2.525499999999999,Baltimore Ravens,3.9884999999999993,Baltimore Ravens,2.8344999999999994,-0.6634999999999999,2.7479999999999993,Baltimore Ravens,3.4114999999999993,Different,Different,Different,Different,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-148.0,124.0,Baltimore Ravens,Chicago Bears,2.5,-2.5,-211,171,-164,135,-3.9884999999999993,3.9884999999999993,-2.8344999999999994,2.8344999999999994,0.4464,0.5968,0.369,0.6785,0.4255,0.6212,0.4279,0.5721,0.3523,0.6477,0.4065,0.5935,0.4279,0.5721,-0.0721,0.0721,0.004510000000000003,0.18871999999999997,Baltimore Ravens,Chicago Bears,0,1,1,0,0,0,0,0,1,1,0,3.0,5.0,0.004,0.002,60.0,2.0,110,8,2025-10-26,CHI @ BAL,2.525,60.8,0.0,Historical API,-5.64,-6.0,13.59,184.81,Med-High,-15.0,5.0,48.55,48.0,12.609285391253467,33.0,65.0,0.653,0.345,0.089,0.103
2025_08_BUF_CAR,2025,8,2025-10-26,13:00,Buffalo Bills,Carolina Panthers,Home,Josh Allen,Bryce Young,00-0034857,00-0039150,13,7,6,-6,2,-5,Bank of America Stadium,False,7,-7,AFC East,Highmark Stadium,42.7725,-78.7877,America/New_York,NFC South,Bank of America Stadium,35.2258,-80.8528,America/New_York,Atlanta Falcons,New York Jets,Mercedes-Benz Stadium,MetLife Stadium,Kansas City Chiefs,Green Bay Packers,New Era Field,Lambeau Field,35.2258,-80.8528,America/New_York,533,0,-533,533,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,4.795,-5.25,4.795,-5.25,Buffalo Bills,10.045,Buffalo Bills,10.045,4.795,-5.25,Buffalo Bills,10.045,-1.6280000000000001,3.096,-1.6280000000000001,3.096,Carolina Panthers,4.724,Carolina Panthers,4.724,-1.6280000000000001,3.096,Carolina Panthers,4.724,4.98,-4.91,0.2,-4.359,Buffalo Bills,9.89,Buffalo Bills,4.559,2.5900000000000003,-4.6345,Buffalo Bills,7.224500000000001,5.4655000000000005,-4.3765,0.6855,-3.8255,Buffalo Bills,9.842,Buffalo Bills,4.511,3.0755000000000003,-4.101,Buffalo Bills,7.176500000000001,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,310.0,-395.0,Buffalo Bills,Carolina Panthers,-7.0,7.0,356,-483,181,-224,9.842,-9.842,4.511,-4.511,0.798,0.2439,0.8285,0.2193,0.6914,0.3559,0.7659,0.2341,0.7907,0.2093,0.6602,0.3398,0.7659,0.2341,0.2659,-0.2659,0.17818,-0.1386888888888889,Buffalo Bills,Carolina Panthers,0,0,0,0,0,0,0,0,0,0,0,5.0,1.5,0.027999999999999997,0.0,63.0,9.0,111,8,2025-10-26,BUF @ CAR,7.025,61.825,0.0,Historical API,6.53,7.0,13.83,191.14,Med-High,-4.0,16.0,44.54,44.0,12.356991998510448,29.0,61.0,0.319,0.68,0.069,0.068
2025_08_NYJ_CIN,2025,8,2025-10-26,13:00,New York Jets,Cincinnati Bengals,Home,Justin Fields,Joe Flacco,00-0036945,00-0026158,7,10,-3,3,-6,-5,Paycor Stadium,False,-1,1,AFC East,MetLife Stadium,40.8136,-74.0744,America/New_York,AFC North,Paycor Stadium,39.0955,-84.5165,America/New_York,Carolina Panthers,Pittsburgh Steelers,MetLife Stadium,Paycor Stadium,Cleveland Browns,Chicago Bears,MetLife Stadium,Paycor Stadium,39.0955,-84.5165,America/New_York,565,0,-565,565,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-3.725,1.31,-3.725,1.31,Cincinnati Bengals,5.035,Cincinnati Bengals,5.035,-3.725,1.31,Cincinnati Bengals,5.035,-0.9830000000000001,-2.389,-0.9830000000000001,-2.389,New York Jets,1.4059999999999997,New York Jets,1.4059999999999997,-0.9830000000000001,-2.389,New York Jets,1.4059999999999997,-5.51,-2.52,-8.656,-0.836,Cincinnati Bengals,2.9899999999999998,Cincinnati Bengals,7.82,-7.083,-1.678,Cincinnati Bengals,5.405,-5.8145,-2.4065,-8.9605,-0.7224999999999999,Cincinnati Bengals,3.408,Cincinnati Bengals,8.238,-7.387499999999999,-1.5644999999999998,Cincinnati Bengals,5.8229999999999995,Different,Different,Different,Different,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-258.0,210.0,Cincinnati Bengals,New York Jets,5.5,-5.5,-191,156,-366,282,-3.408,3.408,-8.238,8.238,0.3226,0.7207,0.3906,0.6564,0.2618,0.7854,0.3092,0.6908,0.3731,0.6269,0.25,0.75,0.3092,0.6908,-0.1908,0.1908,-0.2525222222222222,-0.04769999999999997,Cincinnati Bengals,New York Jets,0,0,0,1,0,0,0,0,0,1,0,0.0,2.5,0.0,0.174,57.0,8.0,112,8,2025-10-26,NYJ @ CIN,7.699999999999999,58.725,0.0,Historical API,-7.08,-8.0,13.31,177.08,Medium,-16.0,3.0,41.83,41.0,12.064160143166204,26.0,58.0,0.713,0.287,0.092,0.092
2025_08_SF_HOU,2025,8,2025-10-26,13:00,San Francisco 49ers,Houston Texans,Home,Mac Jones,C.J. Stroud,00-0036972,00-0039163,7,6,1,-1,5,5,NRG Stadium,False,0,0,NFC West,Levi's Stadium,37.4031,-121.9702,America/Los_Angeles,AFC South,NRG Stadium,29.6847,-95.4093,America/Chicago,Atlanta Falcons,Seattle Seahawks,Levi's Stadium,Lumen Field,New York Giants,Denver Broncos,MetLife Stadium,NRG Stadium,29.6847,-95.4093,America/Chicago,1612,0,-1612,1612,-2.0,0.0,America/Los_Angeles,America/Los_Angeles,-2.0,-2.0,-2.0,0.0,-2.0,0,3.325,0.035,3.325,0.035,San Francisco 49ers,3.29,San Francisco 49ers,3.29,3.325,0.035,San Francisco 49ers,3.29,2.6035000000000004,0.6945,2.6035000000000004,0.6945,San Francisco 49ers,1.9090000000000003,San Francisco 49ers,1.9090000000000003,2.6035000000000004,0.6945,San Francisco 49ers,1.9090000000000003,3.99,2.43,3.811,4.995,San Francisco 49ers,1.56,Houston Texans,1.1840000000000002,3.9005,3.7125000000000004,San Francisco 49ers,0.18799999999999972,4.2865,2.2145,4.1075,4.7795000000000005,San Francisco 49ers,2.072,Houston Texans,0.6720000000000006,4.197,3.4970000000000003,San Francisco 49ers,0.6999999999999997,Same,Different,Same,Different,Same,Same,False,Away Team,Home Team,0,No,No,No,No,No,-155.0,130.0,Houston Texans,San Francisco 49ers,2.5,-2.5,108,-131,-116,-104,2.072,-2.072,-0.6720000000000006,0.6720000000000006,0.4348,0.6078,0.5671,0.4808,0.5098,0.537,0.417,0.583,0.5412,0.4588,0.487,0.513,0.417,0.583,-0.083,0.083,0.11807777777777778,0.07873000000000001,Houston Texans,San Francisco 49ers,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0.006,0.0,,,113,8,2025-10-26,SF @ HOU,0.0,70.0,0.0,Dome,6.38,7.0,13.01,169.27,Med-Low,-3.0,15.0,47.16,46.0,11.779066618811967,32.0,63.0,0.307,0.692,0.095,0.062
2025_08_CLE_NE,2025,8,2025-10-26,13:00,Cleveland Browns,New England Patriots,Home,Dillon Gabriel,Drake Maye,00-0040704,00-0039851,7,7,0,0,-9,0,Gillette Stadium,False,-9,9,AFC North,FirstEnergy Stadium,41.5061,-81.6994,America/New_York,AFC East,Gillette Stadium,42.0628,-71.2687,America/New_York,Miami Dolphins,Tennessee Titans,FirstEnergy Stadium,Nissan Stadium,New York Jets,Atlanta Falcons,MetLife Stadium,Gillette Stadium,42.0628,-71.2687,America/New_York,538,0,-538,538,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0,-4.705,-1.995,-4.705,-1.995,New England Patriots,2.71,New England Patriots,2.71,-4.705,-1.995,New England Patriots,2.71,-1.427,-3.2600000000000002,-1.427,-3.2600000000000002,Cleveland Browns,1.8330000000000002,Cleveland Browns,1.8330000000000002,-1.427,-3.2600000000000002,Cleveland Browns,1.8330000000000002,-7.17,0.97,-6.418,3.054,New England Patriots,8.14,New England Patriots,9.472,-6.7940000000000005,2.012,New England Patriots,8.806000000000001,-10.1355,1.6425,-9.3835,3.7264999999999997,New England Patriots,11.778,New England Patriots,13.11,-9.7595,2.6845,New England Patriots,12.443999999999999,Different,Different,Different,Different,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-380.0,300.0,New England Patriots,Cleveland Browns,7.0,-7.0,-660,458,-729,494,-11.778,11.778,-13.11,13.11,0.25,0.7917,0.1792,0.8684,0.1684,0.8794,0.24,0.76,0.1711,0.8289,0.1607,0.8393,0.24,0.76,-0.26,0.26,-0.15324444444444443,0.17310000000000006,New England Patriots,Cleveland Browns,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,0.08199999999999999,53.0,7.0,114,8,2025-10-26,CLE @ NE,7.0,53.0,0.0,nfl_read_py Fallback,-12.99,-13.0,13.42,180.13,Med-High,-21.0,-6.0,39.77,39.0,11.619917964146454,25.0,54.0,0.845,0.154,0.053,0.066
2025_08_NYG_PHI,2025,8,2025-10-26,13:00,New York Giants,Philadelphia Eagles,Home,Jaxson Dart,Jalen Hurts,00-0040691,00-0036389,7,7,0,0,0,-2,Lincoln Financial Field,True,2,-2,NFC East,MetLife Stadium,40.8136,-74.0744,America/New_York,NFC East,Lincoln Financial Field,39.9008,-75.1675,America/New_York,Denver Broncos,Minnesota Vikings,Empower Field at Mile High,U.S. Bank Stadium,San Francisco 49ers,Green Bay Packers,MetLife Stadium,Lambeau Field,39.9008,-75.1675,America/New_York,85,0,-85,85,0.0,0.0,America/Denver,America/Chicago,-2.0,-1.0,0.0,0.0,0.0,0,-2.84,4.905,-2.84,4.905,Philadelphia Eagles,7.745,Philadelphia Eagles,7.745,-2.84,4.905,Philadelphia Eagles,7.745,-4.002,5.580500000000001,-4.002,5.580500000000001,Philadelphia Eagles,9.5825,Philadelphia Eagles,9.5825,-4.002,5.580500000000001,Philadelphia Eagles,9.5825,-5.66,5.49,-5.804,3.267,Philadelphia Eagles,11.15,Philadelphia Eagles,9.071,-5.732,4.3785,Philadelphia Eagles,10.1105,-4.623,5.7905,-4.767,3.5675,Philadelphia Eagles,10.413499999999999,Philadelphia Eagles,8.3345,-4.695,4.679,Philadelphia Eagles,9.374,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-380.0,300.0,Philadelphia Eagles,New York Giants,7.0,-7.0,-538,389,-397,302,-10.413499999999999,10.413499999999999,-8.3345,8.3345,0.25,0.7917,0.2045,0.8433,0.2488,0.7988,0.24,0.76,0.1952,0.8048,0.2375,0.7625,0.24,0.76,-0.26,0.26,-0.12789999999999999,0.1204111111111111,Philadelphia Eagles,New York Giants,0,1,0,0,0,0,0,0,0,1,1,1.5,4.0,0.0,0.037000000000000005,60.0,4.0,115,8,2025-10-26,NYG @ PHI,4.0,60.0,0.0,nfl_read_py Fallback,-6.6,-7.0,13.8,190.42,Med-High,-17.0,3.0,41.72,41.0,12.612507536027337,26.0,58.0,0.683,0.317,0.084,0.081
2025_08_TB_NO,2025,8,2025-10-26,16:05,Tampa Bay Buccaneers,New Orleans Saints,Home,Baker Mayfield,Spencer Rattler,00-0034855,00-0039376,6,7,-1,1,-8,-1,Mercedes-Benz Superdome,True,-7,7,NFC South,Raymond James Stadium,27.9759,-82.5033,America/New_York,NFC South,Caesars Superdome,29.9507,-90.0813,America/Chicago,Detroit Lions,Chicago Bears,Ford Field,Soldier Field,New England Patriots,Los Angeles Rams,Raymond James Stadium,SoFi Stadium,29.9507,-90.0813,America/Chicago,478,0,-478,478,1.0,0.0,America/Detroit,America/Chicago,1.0,0.0,1.0,0.0,1.0,0,1.025,-6.145,1.025,-6.145,Tampa Bay Buccaneers,7.17,Tampa Bay Buccaneers,7.17,1.025,-6.145,Tampa Bay Buccaneers,7.17,2.713,-8.5405,2.713,-8.5405,Tampa Bay Buccaneers,11.253499999999999,Tampa Bay Buccaneers,11.253499999999999,2.713,-8.5405,Tampa Bay Buccaneers,11.253499999999999,-1.55,-6.16,-2.087,-4.474,Tampa Bay Buccaneers,4.61,Tampa Bay Buccaneers,2.387,-1.8185000000000002,-5.317,Tampa Bay Buccaneers,3.4985,-2.2755000000000005,-6.118,-2.8125000000000004,-4.432,Tampa Bay Buccaneers,3.8425,Tampa Bay Buccaneers,1.6195,-2.5440000000000005,-5.275,Tampa Bay Buccaneers,2.731,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,1,No,No,No,No,Yes,180.0,-218.0,Tampa Bay Buccaneers,New Orleans Saints,-4.5,4.5,171,-211,105,-128,3.8425,-3.8425,1.6195,-1.6195,0.6855,0.3571,0.6785,0.369,0.5614,0.4878,0.6575,0.3425,0.6477,0.3523,0.5351,0.4649,0.6575,0.3425,0.1575,-0.1575,0.06394444444444444,-0.10897777777777778,Tampa Bay Buccaneers,New Orleans Saints,0,0,0,0,0,0,0,0,0,0,1,3.5,1.5,0.067,0.0,,,116,8,2025-10-26,TB @ NO,10.0,60.0,0.0,Historical Avg,2.83,3.0,13.69,187.47,Med-High,-7.0,13.0,43.88,43.0,12.599874318136385,29.0,61.0,0.419,0.581,0.089,0.097
2025_08_DAL_DEN,2025,8,2025-10-26,16:25,Dallas Cowboys,Denver Broncos,Home,Dak Prescott,Bo Nix,00-0033077,00-0039732,7,7,0,0,5,-3,Empower Field at Mile High,False,8,-8,NFC East,AT&T Stadium,32.7369,-97.0826,America/Chicago,AFC West,Empower Field at Mile High,39.7648,-105.0076,America/Denver,Washington Commanders,New York Giants,AT&T Stadium,Empower Field at Mile High,Arizona Cardinals,Houston Texans,AT&T Stadium,NRG Stadium,39.7648,-105.0076,America/Denver,655,0,-655,655,1.0,0.0,America/Chicago,America/Denver,1.0,0.0,1.0,0.0,1.0,0,-0.615,2.05,-0.615,2.05,Denver Broncos,2.665,Denver Broncos,2.665,-0.615,2.05,Denver Broncos,2.665,-2.9255,3.1645,-2.9255,3.1645,Denver Broncos,6.09,Denver Broncos,6.09,-2.9255,3.1645,Denver Broncos,6.09,-0.41,3.43,-4.461,3.692,Denver Broncos,3.8400000000000003,Denver Broncos,8.153,-2.4355,3.561,Denver Broncos,5.9965,0.8005000000000001,3.2945,-3.2504999999999997,3.5565,Denver Broncos,2.494,Denver Broncos,6.807,-1.2249999999999999,3.4255000000000004,Denver Broncos,4.6505,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-192.0,160.0,Denver Broncos,Dallas Cowboys,3.5,-3.5,-142,117,-319,249,-2.494,2.494,-6.807,6.807,0.3846,0.6575,0.4608,0.5868,0.2865,0.7613,0.3691,0.6309,0.4399,0.5601,0.2734,0.7266,0.3691,0.6309,-0.1309,0.1309,0.05786666666666667,0.16603333333333334,Denver Broncos,Dallas Cowboys,0,0,1,0,1,1,0,0,1,0,0,3.5,4.5,0.001,0.001,67.0,4.0,117,8,2025-10-26,DAL @ DEN,3.575,71.525,0.0,Historical API,-1.08,-3.0,13.27,176.21,Medium,-10.0,8.0,49.42,50.0,12.695311336471033,33.0,66.0,0.542,0.457,0.097,0.084
2025_08_TEN_IND,2025,8,2025-10-26,16:25,Tennessee Titans,Indianapolis Colts,Home,Cam Ward,Daniel Jones,00-0040676,00-0035710,7,7,0,0,-3,0,Lucas Oil Stadium,False,-3,3,AFC South,Nissan Stadium,36.1664,-86.7716,America/Chicago,AFC South,Lucas Oil Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,New England Patriots,Los Angeles Chargers,Nissan Stadium,SoFi Stadium,Los Angeles Chargers,Pittsburgh Steelers,Nissan Stadium,Acrisure Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,250,0,-250,250,-1.0,0.0,America/Chicago,America/Los_Angeles,-1.0,-3.0,-1.0,0.0,-1.0,0,-4.36,-2.265,-4.36,-2.265,Indianapolis Colts,2.095,Indianapolis Colts,2.095,-4.36,-2.265,Indianapolis Colts,2.095,-3.3805000000000005,-2.5805000000000002,-3.3805000000000005,-2.5805000000000002,Indianapolis Colts,0.8000000000000003,Indianapolis Colts,0.8000000000000003,-3.3805000000000005,-2.5805000000000002,Indianapolis Colts,0.8000000000000003,-7.65,0.76,-7.683,-0.868,Indianapolis Colts,8.41,Indianapolis Colts,6.8149999999999995,-7.6665,-0.05399999999999999,Indianapolis Colts,7.6125,-8.217,1.1320000000000001,-8.25,-0.496,Indianapolis Colts,9.349,Indianapolis Colts,7.754,-8.2335,0.31800000000000006,Indianapolis Colts,8.551499999999999,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-1650.0,950.0,Indianapolis Colts,Tennessee Titans,15.5,-15.5,-436,327,-366,282,-9.349,9.349,-7.754,7.754,0.0952,0.9429,0.2342,0.8134,0.2618,0.7854,0.0917,0.9083,0.2235,0.7765,0.25,0.75,0.0917,0.9083,-0.4083,0.4083,-0.23263333333333336,-0.0735,Indianapolis Colts,Tennessee Titans,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,0.304,,,118,8,2025-10-26,TEN @ IND,0.0,70.0,0.0,Dome,-10.45,-10.0,13.46,181.27,Med-High,-20.0,-3.0,47.89,47.0,12.098620070388508,33.0,64.0,0.784,0.215,0.086,0.067
